🧘	noun	be
🧘	verb	be
🧘	verb	am
🧘	verb	are
🧘	verb	is
🧘	verb	was
🧘	verb	were
🧘	verb	being
🧘	verb	will
🧍	noun	i
🧑‍🤝‍🧑	noun	we
🧍🧍	noun	you
🧍🧑‍🤝‍🧑	noun	you all
🧍🧍🧍‍♂️	noun	he
🧍🧍🧍‍♀️	noun	she
🧍🧍🐍	noun	it
🧍🧍👫	adjective	they
🧍🧍🧑‍🤝‍🧑	noun	they⚲
🧍🧍👬	noun	they♂
🧍🧍👬	noun	the men
🧍🧍👭	noun	they♀
🧍🧍👭	noun	the women
🧍	noun	me
🧑‍🤝‍🧑	noun	us
🧍🧍	noun	you
🧍🧑‍🤝‍🧑	noun	you all
🧍🧍🧍‍♂️	noun	him
🧍🧍🧍‍♀️	noun	her
🧍🧍🐍	noun	it
🧍🧍👫	noun	them
🧍🧍🧑‍🤝‍🧑	noun	them⚲
🧍🧍👬	noun	them♂
🧍🧍👬	noun	the men
🧍🧍👭	noun	them♀
🧍🧍👭	noun	the women
🧍	noun	myself
🧑‍🤝‍🧑	noun	ourselves
🧑‍🤝‍🧑	noun	ourself
🧍🧍	noun	yourself
🧍🧍	noun	yourself
🧍🧑‍🤝‍🧑	noun	yourselves
🧍🧑‍🤝‍🧑	noun	yourself
🧍🧍🧍‍♂️	noun	himself
🧍🧍🧍‍♂️	noun	himself
🧍🧍🧍‍♀️	noun	herself
🧍🧍🧍‍♀️	noun	herself
🧍🧍🐍	noun	itself
🧍🧍🐍	noun	itself
🧍🧍👫	noun	theirselves
🧍🧍👫	noun	theirself
🧍🧍🧑‍🤝‍🧑	noun	theirselves⚲
🧍🧍🧑‍🤝‍🧑	noun	theirself⚲
🧍🧍👬	noun	theirselves♂
🧍🧍👬	noun	theirself♂
🧍🧍👭	noun	theirselves♀
🧍🧍👭	noun	theirself♀
🧍<sub>💎</sub>	noun	mine
🧑‍🤝‍🧑<sub>💎</sub>	noun	ours
🧍🧍<sub>💎</sub>	noun	yours
🧍🧑‍🤝‍🧑<sub>💎</sub>	noun	all yours
🧍🧍🧍‍♂️<sub>💎</sub>	noun	his
🧍🧍🧍‍♀️<sub>💎</sub>	noun	hers
🧍🧍🐍<sub>💎</sub>	noun	its
🧍🧍👫<sub>💎</sub>	noun	theirs
🧍🧍🧑‍🤝‍🧑<sub>💎</sub>	noun	theirs⚲
🧍🧍👬<sub>💎</sub>	noun	theirs♂
🧍🧍👬<sub>💎</sub>	noun	the mens'
🧍🧍👭<sub>💎</sub>	noun	theirs♀
🧍🧍👭<sub>💎</sub>	noun	the womens'
🧍<sub>💎</sub>	adjective	my
🧑‍🤝‍🧑<sub>💎</sub>	noun	our
🧍🧍<sub>💎</sub>	noun	your
🧍🧑‍🤝‍🧑<sub>💎</sub>	noun	all your
🧍🧍🧍‍♂️<sub>💎</sub>	noun	his
🧍🧍🧍‍♀️<sub>💎</sub>	noun	her
🧍🧍🐍<sub>💎</sub>	noun	its
🧍🧍👫<sub>💎</sub>	noun	their
🧍🧍🧑‍🤝‍🧑<sub>💎</sub>	noun	their⚲
🧍🧍👬<sub>💎</sub>	noun	their♂
🧍🧍👬<sub>💎</sub>	noun	the mens'
🧍🧍👭<sub>💎</sub>	noun	their♀
🧍🧍👭<sub>💎</sub>	noun	the womens'
🧍<sub>💎</sub>	adjective	property
🧍<sub>💎</sub>	noun	ownership
🧍<sub>💎</sub>	noun	own
🧍<sub>💎</sub>	verb	owned
🧍<sub>💎</sub>	verb	owning
🧍?	noun	who
🧍?	noun	whom
?	noun	what
🗺️?	noun	where
🕐?	noun	when
🤌?	noun	how much
🤌?	noun	how many
📝?	noun	how
📈?	noun	why
💎?	noun	whose
🧍<span style="font-size:60%">→🔧🔧</span>	noun	this
🧍<span style="font-size:60%">🔧🔧←</span>	noun	that
🧍→🧰🧰	noun	these
🧍🧰🧰←	noun	those
↘🧍🏞️	noun	here
🧍🏞️↖	noun	there
🧍←	noun	this person
🗺️←	noun	here
🕐←	noun	now
🤌←	noun	this much
📝←	noun	this way
📈←	noun	this reason
💎←	noun	this person's
🧍←	noun	that person
←	noun	that
🗺️←	noun	there
🕐←	noun	then
🤌←	noun	that much
📝←	noun	that way
📈←	noun	that reason
💎←	noun	that person's
∃🧍	noun	somebody
∃	noun	something
∃🗺️	noun	somewhere
∃🕐	noun	sometime
∃🤌	noun	some
∃📝	noun	somehow
∃📈	noun	for some reason
∃💎	noun	somebody's
∀🧍	noun	anybody
∀	noun	anything
∀🗺️	noun	anywhere
∀🕐	noun	anytime
∀🤌	noun	any
∀📝	noun	any way
∀📈	noun	for any reason
∀💎	noun	anybody's
∀🧍	noun	everybody
∀	noun	everything
∀🗺️	noun	everywhere
∀🕐	noun	everytime
∀🕐	noun	always
∀🤌	noun	every
∀🤌	noun	all
∀📝	noun	every way
∀📈	noun	for every reason
∀💎	noun	everybody's
¬∃🧍	noun	nobody
¬∃	noun	nothing
¬∃🗺️	noun	nowhere
¬∃🕐	noun	never
¬∃🤌	noun	none
¬∃📝	noun	no way
¬∃📈	noun	for no reason
¬∃💎	noun	nobody's
👍	noun	yes
👎	noun	no
→🕳️	noun	in
🕳️→	noun	out
∧	noun	and
∨	noun	or
¬	noun	not
¬	noun	negative
¬	adjective	negative
∧	noun	but
>	noun	more
<	noun	less
=	noun	equal
=	adjective	equality
🧍	noun	stand
🧍	noun	stood
🧍	verb	standing
🪑	noun	sit
🪑	noun	sat
🪑	verb	sitting
🛌	adjective	lay
🛌	noun	laid
🛌	verb	laying
🧭	noun	north
🧭	noun	south
🧭	noun	east
🧭	noun	west
⬆️	noun	up
⬇️	noun	down
⬅️	noun	left
➡️	noun	right
🔝	noun	top
⬇️	noun	bottom
🚶<sub>🚶🚶</sub>	noun	front
<sub>🚶</sub>🚶🚶	noun	middle
<sub>🚶🚶</sub>🚶	noun	back
←🚶	verb	go
←🚶	verb	went
←🚶	verb	going
←🚶	verb	gone
🏠←🚶	verb	come
🏠←🚶	verb	came
🏠←🚶	verb	coming
🏠←🚶	particle	to
🏠←🚶	preposition	to
🏠←🚶	adverb	to
←🚶🏠	preposition	from
🏠←🚶	verb	enter
🏠←🚶	verb	entered
🏠←🚶	verb	entering
🏠←🚶	noun	entrance
←🚶🏠	verb	exit
←🚶🏠	verb	exited
←🚶🏠	verb	exiting
←🚶🏠	noun	exit
←🚶🏠	verb	leave
←🚶🏠	verb	leaving
🏠←🚶	preposition	toward
🏠←🚶	preposition	towards
🏠←🚶	noun	arrive
🏠←🚶	verb	arrived
🏠←🚶	verb	arriving
←🚶🚶	verb	lead
←🚶🚶	verb	lead
←🚶🚶	verb	leading
←🚶🚶	noun	leader
