kr̥snós- 	 black 	 black
h₂eus- 	 gold 	 gold
(s)h₁es- 	 fall, autumn 	 autumn, fall
h₂eus-teros 	 east 	 east ('towards the dawn')
h₃nṓgʰs 	 fingernail 	 fingernail
swepnos 	 dream 	 dream
dʰǵʰuos, 	 fish 	 fish
peysḱos 	 fish 	 fish
h₂ents 	 front, forehead 	 forehead ('front')
bʰerǵʰos 	 mountain, hill 	 hill, mountain ('the rise')
steríh₂s 	 heifer 	 heifer, sterile cow, barren woman
bʰerh- 	 brown, hole, pierce 	 brown, hole, to pierce
strew- 	 strew, spread 	 to spread, to strew
h₂ep- 	 water 	 water, body of water
h₂ékʷeh₂ 	 water 	 water
sterh₃- 	 extend, stretch, spread 	 to spread, extend, stretch out
steh₂- 	 stand 	 to stand (up)
dʰeh₁- 	 do, put, place 	 to do, put, place
h₁es- 	 be 	 to be
h₂wes- 	 dwell, reside, live 	 to dwell, live, reside
h₂wes- 	 spend, stay 	 to stay, spend the night
bʰuh- 	 grow, appear, become 	 to become, grow, appear
gerh₂- 	  	 to cry hoarsely
gerh₂- 	 crane 	 crane
ǵʰutós 	 invoked 	 invoked
ǵʰutós 	 offering, poured, libation 	 libated, poured as part of a liquid offering
ǵerh₂- 	 mature 	 to grow old, to mature
péḱu 	 livestock 	 livestock
h₁éḱwos 	 stallion, horse 	 stallion, horse
ped- 	 step, walk 	 to walk, to step
ped- 	 fall, stumble 	 to stumble, to fall
bʰer- 	 carry, bear 	 to bear, carry
átta 	 father 	 father
ph₂tḗr 	 father 	 father
bʰréh₂tēr 	 brother 	 brother
méh₂tēr 	 mother 	 mother
nókʷts 	 night 	 night 
mḗh₁n̥s 	 moon 	 moon
mḗh₁n̥s 	 month 	 month
pṓds 	 foot 	 foot
wréh₂ds 	 root 	 root
h₂stḗr 	 star 	 star
ḱḗr 	 heart 	 heart
h₂ówis 	 sheep 	 sheep
h₁nómn̥ 	 name 	 name
dʰéǵʰōm 	 earth 	 earth
dʰéǵʰōm 	 human 	 human
ǵéwstus 	 taste 	 taste
móri 	 sea 	 sea
móri 	 water 	 standing water
dóru 	 tree 	 tree
séh₁mn̥ 	 seed 	 seed
sóh₂wl̥ 	 sun 	 sun
gʷḗn 	 woman 	 woman
h₁widʰéwh₂ 	 widow 	 widow
uksḗn 	 bull 	 bull
ḱwṓ 	 dog 	 dog
h₃dónts 	 tooth 	 tooth
dn̥ǵʰwéh₂s 	 tongue 	 tongue
h₂éǵros 	 field, pasturage 	 field, pasturage
nisdós 	 nest 	 nest
wérǵom 	 work 	 work
yugóm 	 yoke 	 yoke
nébʰos 	 cloud 	 cloud
nébʰos 	 moisture, mist 	 mist, moisture
h₂wĺ̥h₁neh₂ 	 wool 	 wool
ténh₂us 	 thin 	 thin
pl̥h₁nós 	 full 	 full
sḗm 	 one 	 one
tréyes 	 three 	 three
kʷetwóres 	 four 	 four
pénkʷe 	 five 	 five
swéḱs 	 six 	 six
septḿ̥ 	 seven 	 seven
oḱtṓw 	 eight 	 eight
h₁néwn̥ 	 nine 	 nine
déḱm̥ 	 ten 	 ten
ḱm̥tóm 	 hundred 	 hundred
dwóh₁ 	 two 	 two
só 	 this 	 this
só 	 that 	 that
ís 	 the 	 the . This demonstrative was used instead of a third-person pronoun.
éǵh₂ 	  	 [] 
túh₂ 	 you, thou 	 you, thou 
swé 	 self 	 self 
kʷís 	 what, who 	 who, what (interrogative)
kʷís 	 which, that, who 	 who, which, that (relative)
kʷís 	 which, what 	 which, what
wĺ̥kʷos 	 wolf 	 wolf
dṓm 	 home 	 home
dṓm 	 house 	 house
ǵónu 	 knee 	 knee
h₂ŕ̥tḱos 	 bear 	 bear
h₂éwis 	 bird 	 bird
dʰugh₂tḗr 	 daughter 	 daughter
swésōr 	 sister 	 sister
h₂nḗr 	 man 	 man
h₂nḗr 	 force, power 	 power, force, vital energy
peh₂- 	 protect 	 to protect
peh₂- 	 shepherd 	 to shepherd
óynos 	 one 	 one
óynos 	 single 	 single
néwos 	 new 	 new
h₂ōwyóm 	 egg 	 egg
plúsis 	 flea 	 flea
wihrós 	 man 	 man
wihrós 	 husband 	 husband
wihrós 	 warrior, hero 	 warrior, hero
suhnús 	 son 	 son
médʰu 	 honey 	 honey
médʰu 	 honey wine, mead 	 honey wine, mead
upó 	 below, under 	 under, below
sneygʷʰ- 	 snow 	 to snow
wódr̥ 	 water 	 water
ǵr̥h₂nóm 	 grain 	 grain
sénos 	 old 	 old
sek- 	 cut off, sever, cut 	 to cut, cut off, sever
dʰuh₂mós 	 smoke 	 smoke
deh₃- 	 give 	 to give
krey- 	 separate, sift, divide 	 to sift, separate, divide
kap- 	 hold, seize 	 to seize, hold
h₁ed- 	 eat 	 to eat
gʷṓws 	 cattle 	 cattle
dl̥h₁gʰós 	 long 	 long
h₂ṓws 	 ear 	 ear
werǵ- 	 make 	 to make
wṓkʷs 	 speech, voice 	 voice, speech
ḱléwos 	 fame 	 fame
wekʷ- 	 sound, speak 	 to speak, to sound out
ḱlew- 	 hear 	 to hear
swep- 	 sleep 	 to sleep
weyd- 	 see 	 to see
wemh₁- 	 vomit, spew 	 to spew, to vomit
skey- 	 split, dissect 	 to split, to dissect
weǵʰ- 	 bring 	 to bring
weǵʰ- 	 transport 	 to transport
werdʰh₁om 	 word 	 word
h₂entíos 	 front 	 front
h₂entíos 	 forehead 	 forehead
h₃ep- 	 toil, make, work 	 to work, toil, make
h₃ep- 	 ability, force 	 ability, force
sem- 	 one, together 	 together, one
ne 	 not 	 not
snéygʷʰs 	 snow 	 snow
snóygʷʰos 	 snow 	 snow
med- 	 measure 	 to measure
med- 	 advice, give 	 to give advice
med- 	 healing 	 healing
ǵʰewh- 	 call on, invoke 	 to call on, invoke
leǵ- 	 collect, gather 	 to gather, collect, with derivatives meaning to speak
leb- 	 hang, loosely, down 	 to hang down loosely
leb- 	 lip 	 lip
leb- 	 lick 	 lick
lewk- 	 bright 	 bright
lewk- 	 shine 	 to shine
lewk- 	 see 	 to see
