🧘	noun	be
🧘	verb	being
🧍	noun	am
🧑‍🤝‍🧑	noun	are
🧍	noun	are
🧑‍🤝‍🧑	noun	are
🐍	noun	is
🧑‍🤝‍🧑	noun	are
🧍	noun	was
🧑‍🤝‍🧑	noun	were
🧍	noun	were
🧑‍🤝‍🧑	noun	were
🐍	noun	was
🧑‍🤝‍🧑	noun	were
🧍	noun	will
🧑‍🤝‍🧑	noun	will
🧍	noun	will
🧑‍🤝‍🧑	noun	will
🐍	noun	will
🧑‍🤝‍🧑	noun	will
🧍	noun	i
🧑‍🤝‍🧑	noun	we
🧍🧍	noun	you
🧍🧑‍🤝‍🧑	noun	you all
🧍🧍🧍‍♂️	noun	he
🧍🧍🧍‍♀️	noun	she
🧍🧍🐍	noun	it
🧍🧍👫	adjective	they
🧍🧍🧑‍🤝‍🧑	noun	they⚲
🧍🧍👬	noun	they♂
🧍🧍👬	noun	the men
🧍🧍👭	noun	they♀
🧍🧍👭	noun	the women
🧍	noun	me
🧑‍🤝‍🧑	noun	us
🧍🧍	noun	you
🧍🧑‍🤝‍🧑	noun	you all
🧍🧍🧍‍♂️	noun	him
🧍🧍🧍‍♀️	noun	her
🧍🧍🐍	noun	it
🧍🧍👫	noun	them
🧍🧍🧑‍🤝‍🧑	noun	them⚲
🧍🧍👬	noun	them♂
🧍🧍👬	noun	the men
🧍🧍👭	noun	them♀
🧍🧍👭	noun	the women
🧍	noun	myself
🧑‍🤝‍🧑	noun	ourselves
🧑‍🤝‍🧑	noun	ourself
🧍🧍	noun	yourself
🧍🧍	noun	yourself
🧍🧑‍🤝‍🧑	noun	yourselves
🧍🧑‍🤝‍🧑	noun	yourself
🧍🧍🧍‍♂️	noun	himself
🧍🧍🧍‍♂️	noun	himself
🧍🧍🧍‍♀️	noun	herself
🧍🧍🧍‍♀️	noun	herself
🧍🧍🐍	noun	itself
🧍🧍🐍	noun	itself
🧍🧍👫	noun	theirselves
🧍🧍👫	noun	theirself
🧍🧍🧑‍🤝‍🧑	noun	theirselves⚲
🧍🧍🧑‍🤝‍🧑	noun	theirself⚲
🧍🧍👬	noun	theirselves♂
🧍🧍👬	noun	theirself♂
🧍🧍👭	noun	theirselves♀
🧍🧍👭	noun	theirself♀
🧍<sub>💎</sub>	noun	mine
🧑‍🤝‍🧑<sub>💎</sub>	noun	ours
🧍🧍<sub>💎</sub>	noun	yours
🧍🧑‍🤝‍🧑<sub>💎</sub>	noun	all yours
🧍🧍🧍‍♂️<sub>💎</sub>	noun	his
🧍🧍🧍‍♀️<sub>💎</sub>	noun	hers
🧍🧍🐍<sub>💎</sub>	noun	its
🧍🧍👫<sub>💎</sub>	noun	theirs
🧍🧍🧑‍🤝‍🧑<sub>💎</sub>	noun	theirs⚲
🧍🧍👬<sub>💎</sub>	noun	theirs♂
🧍🧍👬<sub>💎</sub>	noun	the mens'
🧍🧍👭<sub>💎</sub>	noun	theirs♀
🧍🧍👭<sub>💎</sub>	noun	the womens'
🧍<sub>💎</sub>	adjective	my
🧑‍🤝‍🧑<sub>💎</sub>	noun	our
🧍🧍<sub>💎</sub>	noun	your
🧍🧑‍🤝‍🧑<sub>💎</sub>	noun	all your
🧍🧍🧍‍♂️<sub>💎</sub>	noun	his
🧍🧍🧍‍♀️<sub>💎</sub>	noun	her
🧍🧍🐍<sub>💎</sub>	noun	its
🧍🧍👫<sub>💎</sub>	noun	their
🧍🧍🧑‍🤝‍🧑<sub>💎</sub>	noun	their⚲
🧍🧍👬<sub>💎</sub>	noun	their♂
🧍🧍👬<sub>💎</sub>	noun	the mens'
