Matthew S. Dryer. 2013. Negative Morphemes.
In: Dryer, Matthew S. & Haspelmath, Martin (eds.)
WALS Online (v2020.4) [Data set]. Zenodo.
https://doi.org/10.5281/zenodo.13950591
(Available online at http://wals.info/chapter/112, Accessed on 2025-03-23.)

wals code	name	value	description	latitude	longitude	genus	family	area
nze	Naga (Zeme)	2	Negative particle	25.1666666667	93.5	Zemeic	Sino-Tibetan	Simple Clauses
nag	Nagatman	2	Negative particle	-3.75	141.5	Yale	Yale	Simple Clauses
nah	Nahali	3	Negative auxiliary verb	19.75	77.8333333333	Nahali	Nahali	Simple Clauses
nhh	Nahuatl (Huasteca)	2	Negative particle	22.0	-99.0	Aztecan	Uto-Aztecan	Simple Clauses
nhm	Nahuatl (Michoacán)	2	Negative particle	18.5	-103.0	Aztecan	Uto-Aztecan	Simple Clauses
nht	Nahuatl (Tetelcingo)	2	Negative particle	19.6666666667	-99.0	Aztecan	Uto-Aztecan	Simple Clauses
bio	Nai	1	Negative affix	-3.71666666667	141.266666667	Kwomtari	Kwomtari	Simple Clauses
nak	Nakanai	3	Negative auxiliary verb	-5.58333333333	150.583333333	Oceanic	Austronesian	Simple Clauses
nkk	Nakkara	2	Negative particle	-12.1166666667	134.416666667	Nakkara	Mangrida	Simple Clauses
kho	Nama	2	Negative particle	-25.5	18.0	Khoe-Kwadi	Khoe-Kwadi	Simple Clauses
nmb	Nambikuára (Southern)	1	Negative affix	-14.0	-59.5	Nambikuaran	Nambikuaran	Simple Clauses
nam	Namia	1	Negative affix	-3.83333333333	141.75	Yellow River	Sepik	Simple Clauses
nde	Nande	1	Negative affix	-0.0833333333333	29.1666666667	Bantu	Niger-Congo	Simple Clauses
nan	Nandi	1	Negative affix	0.25	35.0	Eastern Nilotic	Eastern Sudanic	Simple Clauses
nnk	Nankina	2	Negative particle	-5.78333333333	146.45	Finisterre	Trans-New Guinea	Simple Clauses
nph	Nar-Phu	1	Negative affix	28.6666666667	84.25	Bodic	Sino-Tibetan	Simple Clauses
nar	Nara (in Ethiopia)	2	Negative particle	15.0833333333	37.5833333333	Nara	Eastern Sudanic	Simple Clauses
nas	Nasioi	5	Variation between negative word and affix	-6.33333333333	155.583333333	South Bougainville	South Bougainville	Simple Clauses
nav	Navajo	2	Negative particle	36.1666666667	-108.0	Athapaskan	Na-Dene	Simple Clauses
ndb	Ndebele	6	Double negation	-25.3333333333	29.0	Bantu	Niger-Congo	Simple Clauses
ndj	Ndjébbana	2	Negative particle	-12.1666666667	134.116666667	Ndjébbana	Mangrida	Simple Clauses
ndo	Ndonga	2	Negative particle	-18.0	17.0	Bantu	Niger-Congo	Simple Clauses
ndu	Ndumu	6	Double negation	-1.66666666667	13.5833333333	Bantu	Niger-Congo	Simple Clauses
ndt	Ndut	1	Negative affix	14.9166666667	-16.9166666667	Cangin	Niger-Congo	Simple Clauses
ndy	Ndyuka	4	Negative word, unclear if verb or particle	4.5	-54.5	Creoles and Pidgins	other	Simple Clauses
neh	Nehan	2	Negative particle	-4.5	154.2	Oceanic	Austronesian	Simple Clauses
ntu	Nenets	3	Negative auxiliary verb	70.0	76.0	Samoyedic	Uralic	Simple Clauses
naj	Neo-Aramaic (Arbel Jewish)	2	Negative particle	36.3833	44.0	Semitic	Afro-Asiatic	Simple Clauses
nep	Nepali	1	Negative affix	28.0	85.0	Indic	Indo-European	Simple Clauses
nev	Nevome	2	Negative particle	31.0	-112.5	Tepiman	Uto-Aztecan	Simple Clauses
nwd	Newar (Dolakha)	1	Negative affix	27.3333333333	86.0	Himalayish	Sino-Tibetan	Simple Clauses
new	Newari (Kathmandu)	1	Negative affix	27.6666666667	85.5	Himalayish	Sino-Tibetan	Simple Clauses
nez	Nez Perce	2	Negative particle	46.0	-116.0	Sahaptian	Penutian	Simple Clauses
ntj	Ngaanyatjarra	1	Negative affix	-26.0	126.5	Western Pama-Nyungan	Pama-Nyungan	Simple Clauses
ngd	Ngad'a	4	Negative word, unclear if verb or particle	-8.83333333333	121.0	Central Malayo-Polynesian	Austronesian	Simple Clauses
ngj	Ngadjumaja	2	Negative particle	-32.3333333333	123.833333333	Western Pama-Nyungan	Pama-Nyungan	Simple Clauses
ngl	Ngalakan	1	Negative affix	-14.25	134.0	Eastern Gunwinyguan	Gunwinyguan	Simple Clauses
ngm	Ngambay	2	Negative particle	8.66666666667	16.0	Bongo-Bagirmi	Central Sudanic	Simple Clauses
nga	Nganasan	3	Negative auxiliary verb	71.0	93.0	Samoyedic	Uralic	Simple Clauses
ngn	Ngandi	1	Negative affix	-13.8333333333	135.0	Eastern Gunwinyguan	Gunwinyguan	Simple Clauses
ngw	Ngawun	2	Negative particle	-19.0	141.5	Northern Pama-Nyungan	Pama-Nyungan	Simple Clauses
nti	Ngiti	2	Negative particle	1.33333333333	30.25	Lendu	Central Sudanic	Simple Clauses
ngi	Ngiyambaa	2	Negative particle	-31.75	145.5	Southeastern Pama-Nyungan	Pama-Nyungan	Simple Clauses
ngz	Ngizim	2	Negative particle	12.0833333333	10.9166666667	West Chadic	Afro-Asiatic	Simple Clauses
ngo	Ngoni	5	Variation between negative word and affix	-11.0	36.0	Bantu	Niger-Congo	Simple Clauses
ngu	Nguna	2	Negative particle	-16.9166666667	168.5	Oceanic	Austronesian	Simple Clauses
nha	Nhanda	2	Negative particle	-27.0	114.166666667	Western Pama-Nyungan	Pama-Nyungan	Simple Clauses
nia	Nias	4	Negative word, unclear if verb or particle	1.0	97.75	Northwest Sumatra-Barrier Islands	Austronesian	Simple Clauses
nca	Nicobarese (Car)	2	Negative particle	9.0	93.0	Nicobarese	Austro-Asiatic	Simple Clauses
nsn	Nisenan	1	Negative affix	39.0	-121.0	Maiduan	Penutian	Simple Clauses
nsg	Nisgha	3	Negative auxiliary verb	55.0	-130.0	Tsimshianic	Tsimshianic	Simple Clauses
niu	Niuean	4	Negative word, unclear if verb or particle	-19.05	-170.116666667	Oceanic	Austronesian	Simple Clauses
niv	Nivkh	1	Negative affix	53.3333333333	142.0	Nivkh	Nivkh	Simple Clauses
nke	Nkem	2	Negative particle	6.58333333333	8.58333333333	Ekoid-Mbe	Niger-Congo	Simple Clauses
nkn	Nkonya	1	Negative affix	7.16666666667	0.25	Tano	Niger-Congo	Simple Clauses
nko	Nkore-Kiga	1	Negative affix	-0.916666666667	29.8333333333	Bantu	Niger-Congo	Simple Clauses
noc	Nocte	1	Negative affix	27.0	95.5	Brahmaputran	Sino-Tibetan	Simple Clauses
non	Noni	6	Double negation	6.41666666667	10.5833333333	Beboid	Niger-Congo	Simple Clauses
noo	Noon	1	Negative affix	14.8333333333	-16.8333333333	Cangin	Niger-Congo	Simple Clauses
nor	Norwegian	2	Negative particle	61.0	8.0	Germanic	Indo-European	Simple Clauses
nse	Nsenga	2	Negative particle	-14.5	30.8333333333	Bantu	Niger-Congo	Simple Clauses
nto	Ntomba	1	Negative affix	-2.0	18.3333333333	Bantu	Niger-Congo	Simple Clauses
nua	Nuaulu	2	Negative particle	-3.25	129.166666667	Central Malayo-Polynesian	Austronesian	Simple Clauses
nbd	Nubian (Dongolese)	1	Negative affix	18.25	30.75	Nubian	Eastern Sudanic	Simple Clauses
nku	Nubian (Kunuz)	1	Negative affix	23.0	33.0	Nubian	Eastern Sudanic	Simple Clauses
nue	Nuer	2	Negative particle	8.33333333333	32.0	Western Nilotic	Eastern Sudanic	Simple Clauses
nun	Nung (in Vietnam)	4	Negative word, unclear if verb or particle	21.9166666667	106.416666667	Kam-Tai	Tai-Kadai	Simple Clauses
nug	Nunggubuyu	2	Negative particle	-13.75	135.666666667	Nunggubuyu	Gunwinyguan	Simple Clauses
nup	Nupe	4	Negative word, unclear if verb or particle	9.16666666667	5.41666666667	Nupoid	Niger-Congo	Simple Clauses
nym	Nyamwezi	1	Negative affix	-5.0	33.0	Bantu	Niger-Congo	Simple Clauses
nyn	Nyigina	2	Negative particle	-18.0	124.333333333	Nyulnyulan	Nyulnyulan	Simple Clauses
nyh	Nyiha	1	Negative affix	-10.0	33.0	Bantu	Niger-Congo	Simple Clauses
nyi	Nyimang	2	Negative particle	12.1666666667	29.3333333333	Nyimang	Eastern Sudanic	Simple Clauses
nis	Nyishi	1	Negative affix	27.5	93.5	Tani	Sino-Tibetan	Simple Clauses
nyu	Nyulnyul	2	Negative particle	-17.0	122.833333333	Nyulnyulan	Nyulnyulan	Simple Clauses
nza	Nzakara	2	Negative particle	5.0	23.0	Ubangi	Niger-Congo	Simple Clauses
ood	O'odham	2	Negative particle	32.0	-112.0	Tepiman	Uto-Aztecan	Simple Clauses
obo	Obolo	1	Negative affix	4.58333333333	7.83333333333	Lower Cross	Niger-Congo	Simple Clauses
ocu	Ocuilteco	1	Negative affix	18.9166666667	-99.6666666667	Matlatzincan	Oto-Manguean	Simple Clauses
obg	Ogbronuagum	1	Negative affix	4.75	6.86666666667	Central Delta	Niger-Congo	Simple Clauses
oji	Ojibwa (Eastern)	2	Negative particle	46.0	-80.0	Algonquian	Algic	Simple Clauses
oks	Oksapmin	2	Negative particle	-5.16666666667	142.166666667	Oksapmin	Trans-New Guinea	Simple Clauses
olo	Olo	2	Negative particle	-3.41666666667	142.0	Central Wapei	Torricelli	Simple Clauses
omh	Omaha	1	Negative affix	42.0	-97.25	Mississippi Valley Siouan	Siouan	Simple Clauses
one	One	2	Negative particle	-3.25	141.916666667	West Wapei	Torricelli	Simple Clauses
ond	Oneida	2	Negative particle	43.0	-75.6666666667	Northern Iroquoian	Iroquoian	Simple Clauses
ono	Ono	2	Negative particle	-6.16666666667	147.583333333	Huon	Trans-New Guinea	Simple Clauses
ori	Orig	1	Negative affix	12.1666666667	30.8333333333	Rashad	Kordofanian	Simple Clauses
oya	Oriya	1	Negative affix	21.0	85.0	Indic	Indo-European	Simple Clauses
ork	Orok	1	Negative affix	49.5	143.5	Tungusic	Altaic	Simple Clauses
oro	Orokaiva	5	Variation between negative word and affix	-8.83333333333	148.25	Binanderean	Trans-New Guinea	Simple Clauses
orh	Oromo (Harar)	6	Double negation	9.0	42.0	Lowland East Cushitic	Afro-Asiatic	Simple Clauses
orw	Oromo (Waata)	6	Double negation	-3.33333333333	39.8333333333	Lowland East Cushitic	Afro-Asiatic	Simple Clauses
osa	Osage	2	Negative particle	37.0	-94.0	Mississippi Valley Siouan	Siouan	Simple Clauses
oss	Ossetic	2	Negative particle	43.0	44.0	Iranian	Indo-European	Simple Clauses
otm	Otomí (Mezquital)	2	Negative particle	20.1666666667	-99.1666666667	Otomian	Oto-Manguean	Simple Clauses
otr	Otoro	6	Double negation	11.1666666667	30.5	Heiban	Kordofanian	Simple Clauses
paa	Pa'a	2	Negative particle	11.0	9.25	West Chadic	Afro-Asiatic	Simple Clauses
pkn	Paakantyi	2	Negative particle	-32.5	142.5	Central Pama-Nyungan	Pama-Nyungan	Simple Clauses
pms	Paamese	1	Negative affix	-16.5	168.25	Oceanic	Austronesian	Simple Clauses
pno	Paiute (Northern)	2	Negative particle	42.0	-118.0	Northern Uto-Aztecan	Uto-Aztecan	Simple Clauses
pai	Paiwan	2	Negative particle	22.5	120.833333333	Paiwan	Austronesian	Simple Clauses
pal	Palauan	2	Negative particle	7.5	134.583333333	Palauan	Austronesian	Simple Clauses
png	Pangwa	1	Negative affix	-10.0	34.75	Bantu	Niger-Congo	Simple Clauses
pan	Panjabi	2	Negative particle	31.0	74.0	Indic	Indo-European	Simple Clauses
pre	Pare	1	Negative affix	-4.0	36.5	Bantu	Niger-Congo	Simple Clauses
psh	Pashto	1	Negative affix	33.0	67.0	Iranian	Indo-European	Simple Clauses
psm	Passamaquoddy-Maliseet	6	Double negation	45.0	-67.0	Algonquian	Algic	Simple Clauses
ptt	Pattani	1	Negative affix	32.75	76.75	Bodic	Sino-Tibetan	Simple Clauses
ptw	Patwin	1	Negative affix	39.0	-122.333333333	Wintuan	Penutian	Simple Clauses
plh	Paulohi	2	Negative particle	-3.25	128.75	Central Malayo-Polynesian	Austronesian	Simple Clauses
pau	Paumarí	5	Variation between negative word and affix	-6.0	-64.0	Arauan	Arauan	Simple Clauses
paw	Pawaian	2	Negative particle	-7.0	145.083333333	Pawaian	Teberan-Pawaian	Simple Clauses
pwn	Pawnee	1	Negative affix	41.0	-98.6666666667	Northern Caddoan	Caddoan	Simple Clauses
pec	Pech	1	Negative affix	15.0	-85.5	Pech	Chibchan	Simple Clauses
per	Pero	6	Double negation	9.58333333333	11.0	West Chadic	Afro-Asiatic	Simple Clauses
prs	Persian	1	Negative affix	32.0	54.0	Iranian	Indo-European	Simple Clauses
pia	Piaroa	1	Negative affix	5.0	-67.0	Maco-Piaroa	Sáliban	Simple Clauses
pga	Pilagá	1	Negative affix	-25.0	-60.0	Qom	Guaicuruan	Simple Clauses
pba	Pima Bajo	2	Negative particle	29.0	-111.0	Tepiman	Uto-Aztecan	Simple Clauses
pip	Pipil	2	Negative particle	13.8333333333	-89.5833333333	Aztecan	Uto-Aztecan	Simple Clauses
prh	Pirahã	1	Negative affix	-7.0	-62.0	Mura	Mura	Simple Clauses
pis	Pisa	6	Double negation	-5.16666666667	139.166666667	Awju	Trans-New Guinea	Simple Clauses
pit	Pitjantjatjara	5	Variation between negative word and affix	-26.0	130.0	Western Pama-Nyungan	Pama-Nyungan	Simple Clauses
pod	Podoko	2	Negative particle	11.0	14.0833333333	Biu-Mandara	Afro-Asiatic	Simple Clauses
poh	Pohnpeian	2	Negative particle	6.88333333333	158.25	Oceanic	Austronesian	Simple Clauses
pok	Poko-Rawo	2	Negative particle	-2.83333333333	141.583333333	Serra Hills	Skou	Simple Clauses
pkt	Pokot	3	Negative auxiliary verb	1.5	35.5	Southern Nilotic	Eastern Sudanic	Simple Clauses
pol	Polish	2	Negative particle	52.0	20.0	Slavic	Indo-European	Simple Clauses
pme	Pomo (Eastern)	1	Negative affix	39.0	-122.666666667	Pomoan	Hokan	Simple Clauses
pso	Pomo (Southeastern)	6	Double negation	39.0	-122.5	Pomoan	Hokan	Simple Clauses
psj	Popoloca (San Juan Atzingo)	1	Negative affix	18.1666666667	-96.4166666667	Popolocan	Oto-Manguean	Simple Clauses
psw	Port Sandwich	1	Negative affix	-16.5	167.75	Oceanic	Austronesian	Simple Clauses
por	Portuguese	2	Negative particle	39.0	-8.0	Romance	Indo-European	Simple Clauses
pra	Prasuni	5	Variation between negative word and affix	35.5	71.0	Nuristani	Indo-European	Simple Clauses
pul	Puluwat	2	Negative particle	7.33333333333	149.333333333	Oceanic	Austronesian	Simple Clauses
pum	Pumi	1	Negative affix	28.0	101.0	Na-Qiangic	Sino-Tibetan	Simple Clauses
pun	Pungupungu	4	Negative word, unclear if verb or particle	-13.5	130.416666667	Wandjiginy	Wandjiginy	Simple Clauses
prk	Purki	1	Negative affix	34.6666666667	76.0	Bodic	Sino-Tibetan	Simple Clauses
pur	Purépecha	2	Negative particle	19.5	-101.666666667	Tarascan	Tarascan	Simple Clauses
pae	Páez	1	Negative affix	2.66666666667	-76.0	Páezan	Páezan	Simple Clauses
par	Päri	2	Negative particle	5.0	32.5	Western Nilotic	Eastern Sudanic	Simple Clauses
qia	Qiang	1	Negative affix	32.0	102.666666667	Na-Qiangic	Sino-Tibetan	Simple Clauses
qhu	Quechua (Huallaga)	6	Double negation	-9.5	-75.5	Quechuan	Quechuan	Simple Clauses
qim	Quechua (Imbabura)	2	Negative particle	0.333333333333	-78.0	Quechuan	Quechuan	Simple Clauses
qui	Quileute	3	Negative auxiliary verb	47.9166666667	-124.25	Chimakuan	Chimakuan	Simple Clauses
rag	Raga	6	Double negation	-15.5	168.166666667	Oceanic	Austronesian	Simple Clauses
ram	Rama	2	Negative particle	11.75	-83.75	Rama	Chibchan	Simple Clauses
rao	Rao	1	Negative affix	-4.75	144.5	Rao	Ramu-Lower Sepik	Simple Clauses
rap	Rapanui	4	Negative word, unclear if verb or particle	-27.1166666667	-109.366666667	Oceanic	Austronesian	Simple Clauses
ras	Rashad	1	Negative affix	11.8333333333	31.05	Rashad	Kordofanian	Simple Clauses
raw	Rawang	2	Negative particle	27.5	97.5	Nungish	Sino-Tibetan	Simple Clauses
rem	Remo	1	Negative affix	18.0	82.0	Munda	Austro-Asiatic	Simple Clauses
res	Resígaro	2	Negative particle	-2.41666666667	-71.5	Japura-Colombia	Arawakan	Simple Clauses
ret	Retuarã	1	Negative affix	-0.5	-70.6666666667	Tucanoan	Tucanoan	Simple Clauses
rik	Rikbaktsa	2	Negative particle	-11.8333333333	-57.5	Rikbaktsa	Macro-Ge	Simple Clauses
rim	Rimi	1	Negative affix	-5.0	34.6666666667	Bantu	Niger-Congo	Simple Clauses
rit	Ritharngu	1	Negative affix	-12.8333333333	135.5	Western Pama-Nyungan	Pama-Nyungan	Simple Clauses
rom	Romanian	2	Negative particle	46.0	25.0	Romance	Indo-European	Simple Clauses
rsu	Romansch (Sursilvan)	2	Negative particle	46.6666666667	8.83333333333	Romance	Indo-European	Simple Clauses
rot	Rotuman	6	Double negation	-12.5	177.066666667	Oceanic	Austronesian	Simple Clauses
rov	Roviana	2	Negative particle	-8.25	157.333333333	Oceanic	Austronesian	Simple Clauses
ruk	Rukai (Tanan)	3	Negative auxiliary verb	22.8333333333	120.833333333	Rukai	Austronesian	Simple Clauses
cos	Rumsien	2	Negative particle	36.8333333333333	-121.75	Costanoan	Penutian	Simple Clauses
rum	Rumu	1	Negative affix	-7.16666666667	144.25	Turama-Kikorian	Trans-New Guinea	Simple Clauses
rnd	Rundi	1	Negative affix	-3.5	30.0	Bantu	Niger-Congo	Simple Clauses
run	Runga	1	Negative affix	10.3333333333	21.0	Maban	Maban	Simple Clauses
rny	Runyankore	1	Negative affix	-0.5	30.5	Bantu	Niger-Congo	Simple Clauses
rru	Runyoro-Rutooro	1	Negative affix	1.5	31.3333333333	Bantu	Niger-Congo	Simple Clauses
rus	Russian	2	Negative particle	56.0	38.0	Slavic	Indo-European	Simple Clauses
sno	Saami (Northern)	3	Negative auxiliary verb	69.0	24.0	Saami	Uralic	Simple Clauses
sah	Sahu	2	Negative particle	1.16666666667	127.5	North Halmaheran	North Halmaheran	Simple Clauses
sak	Sakao	1	Negative affix	-15.1666666667	167.083333333	Oceanic	Austronesian	Simple Clauses
slb	Saliba (in Papua New Guinea)	2	Negative particle	-10.5833333333	150.716666667	Oceanic	Austronesian	Simple Clauses
sal	Salinan	6	Double negation	36.0	-121.0	Salinan	Hokan	Simple Clauses
syu	Salt-Yui	1	Negative affix	-6.28333333333	145.033333333	Chimbu-Wahgi	Trans-New Guinea	Simple Clauses
sam	Samoan	2	Negative particle	-13.9166666667	-171.833333333	Oceanic	Austronesian	Simple Clauses
sdw	Sandawe	1	Negative affix	-5.0	35.0	Sandawe	Sandawe	Simple Clauses
san	Sango	2	Negative particle	5.0	18.0	Ubangi	Niger-Congo	Simple Clauses
sgu	Sangu	1	Negative affix	-1.5	11.8333333333	Bantu	Niger-Congo	Simple Clauses
sta	Santa	2	Negative particle	31.5	107.5	Mongolic	Altaic	Simple Clauses
snm	Sanuma	3	Negative auxiliary verb	4.5	-64.6666666667	Yanomam	Yanomam	Simple Clauses
src	Sarcee	2	Negative particle	52.5	-116.0	Athapaskan	Na-Dene	Simple Clauses
srd	Sardinian	2	Negative particle	40.0	9.0	Romance	Indo-European	Simple Clauses
sar	Sare	1	Negative affix	-4.5	143.166666667	Sepik Hill	Sepik	Simple Clauses
sed	Sedang	4	Negative word, unclear if verb or particle	14.8333333333	108.0	Bahnaric	Austro-Asiatic	Simple Clauses
sel	Selknam	3	Negative auxiliary verb	-53.0	-70.0	Chonan Proper	Chonan	Simple Clauses
sem	Sema	1	Negative affix	26.0	94.5	Angami-Pochuri	Sino-Tibetan	Simple Clauses
sme	Seme	2	Negative particle	11.0	-4.91666666667	Siamou	Siamou	Simple Clauses
sml	Semelai	2	Negative particle	3.0	103.0	Aslian	Austro-Asiatic	Simple Clauses
smn	Seminole	1	Negative affix	33.0	-84.0	Muskogean	Muskogean	Simple Clauses
sgl	Sengele	6	Double negation	-1.83333333333	17.3333333333	Bantu	Niger-Congo	Simple Clauses
snt	Sentani	1	Negative affix	-2.58333333333	140.583333333	Sentanic	Sentanic	Simple Clauses
scr	Serbian-Croatian	2	Negative particle	44.0	19.0	Slavic	Indo-European	Simple Clauses
ser	Seri	1	Negative affix	29.0	-112.0	Seri	Hokan	Simple Clauses
ses	Sesotho	2	Negative particle	-28.0	27.0	Bantu	Niger-Congo	Simple Clauses
shm	Shambala	1	Negative affix	-4.25	38.25	Bantu	Niger-Congo	Simple Clauses
shh	Sharanahua	1	Negative affix	-11.0	-70.0	Panoan	Pano-Tacanan	Simple Clauses
sht	Shatt	2	Negative particle	10.8333333333	30.0	Daju	Eastern Sudanic	Simple Clauses
skw	Shekhawati	2	Negative particle	28.0	75.5	Indic	Indo-European	Simple Clauses
she	Sherpa	1	Negative affix	27.75	86.8333333333	Bodic	Sino-Tibetan	Simple Clauses
shl	Shilluk	2	Negative particle	9.66666666667	31.75	Western Nilotic	Eastern Sudanic	Simple Clauses
sna	Shina	2	Negative particle	36.0	74.0	Indic	Indo-European	Simple Clauses
