Matthew S. Dryer. 2013. Order of Subject, Object and Verb.
In: Dryer, Matthew S. & Haspelmath, Martin (eds.)
WALS Online (v2020.4) [Data set]. Zenodo.
https://doi.org/10.5281/zenodo.13950591
(Available online at http://wals.info/chapter/81, Accessed on 2025-03-22.)

wals code	name	value	description	latitude	longitude	genus	family	area
gbb	Gbeya Bossangoa	2	SVO	6.66666666667	17.5	Gbaya-Manza-Ngbaka	Niger-Congo	Word Order
gel	Gela	4	VOS	-9.08333333333	160.25	Oceanic	Austronesian	Word Order
gla	Gelao	2	SVO	22.9166666667	105.5	Kadai	Tai-Kadai	Word Order
geo	Georgian	1	SOV	42.0	44.0	Kartvelian	Kartvelian	Word Order
ger	German	7	No dominant order	52.0	10.0	Germanic	Indo-European	Word Order
gid	Gidabal	7	No dominant order	-28.4166666667	152.416666667	Southeastern Pama-Nyungan	Pama-Nyungan	Word Order
gim	Gimira	1	SOV	7.0	35.75	Ta-Ne-Omotic	Afro-Asiatic	Word Order
git	Gitksan	7	No dominant order	55.3333333333	-127.75	Tsimshianic	Tsimshianic	Word Order
goa	Goajiro	3	VSO	12.0	-72.0	Guajiro-Paraujano	Arawakan	Word Order
goe	Goemai	2	SVO	8.66666666667	9.75	West Chadic	Afro-Asiatic	Word Order
gog	Gogodala	1	SOV	-8.08333333333	142.833333333	Gogodala	Trans-New Guinea	Word Order
gok	Gokana	2	SVO	4.58333333333	7.33333333333	Ogonoid	Niger-Congo	Word Order
gln	Golin	1	SOV	-6.33333333333	144.75	Chimbu-Wahgi	Trans-New Guinea	Word Order
gon	Gondi	1	SOV	19.0	81.0	Dravidian	Dravidian	Word Order
goo	Gooniyandi	7	No dominant order	-18.3333333333	126.333333333	Bunuban	Bunuban	Word Order
gan	Great Andamanese	1	SOV	12.0	92.6666666667	Great Andamanese	Great Andamanese	Word Order
grb	Grebo	2	SVO	5.0	-8.0	Kru	Niger-Congo	Word Order
grk	Greek (Modern)	7	No dominant order	39.0	22.0	Greek	Indo-European	Word Order
grw	Greenlandic (West)	1	SOV	64.0	-51.0	Eskimo	Eskimo-Aleut	Word Order
ghb	Guahibo	1	SOV	5.0	-69.0	Guahiban	Guahiban	Word Order
gjj	Guajajara	3	VSO	-5.0	-46.0	Maweti-Guarani	Tupian	Word Order
gua	Guaraní	2	SVO	-26.0	-56.0	Maweti-Guarani	Tupian	Word Order
grj	Guarijío	7	No dominant order	27.75	-108.666666667	Tarahumaran	Uto-Aztecan	Word Order
gto	Guató	3	VSO	-17.0	-58.0	Guató	Guató	Word Order
gud	Gude	3	VSO	10.4166666667	13.4166666667	Biu-Mandara	Afro-Asiatic	Word Order
gug	Gugada	1	SOV	-30.0	134.0	Western Pama-Nyungan	Pama-Nyungan	Word Order
guh	Guhu-Samane	1	SOV	-8.0	147.333333333	Guhu-Samane	Trans-New Guinea	Word Order
guj	Gujarati	1	SOV	23.0	72.0	Indic	Indo-European	Word Order
gul	Gula (in Central African Republic)	2	SVO	9.5	22.5	Bongo-Bagirmi	Central Sudanic	Word Order
gmw	Gumawana	1	SOV	-9.25	150.833333333	Oceanic	Austronesian	Word Order
gum	Gumbaynggir	7	No dominant order	-30.1666666667	152.5	Southeastern Pama-Nyungan	Pama-Nyungan	Word Order
gmz	Gumuz	2	SVO	12.5	35.8333333333	Gumuz	Gumuz	Word Order
gnb	Gunbalang	2	SVO	-12.0	134.0	Marne	Gunwinyguan	Word Order
guw	Gungbe	2	SVO	6.5	2.5	Gbe	Niger-Congo	Word Order
gnn	Gunin	7	No dominant order	-14.25	126.666666667	Worrorran	Worrorran	Word Order
ggu	Gureng Gureng	7	No dominant order	-25.25	151.0	Southeastern Pama-Nyungan	Pama-Nyungan	Word Order
grg	Gurr-goni	7	No dominant order	-12.25	134.416666667	Burarran	Mangrida	Word Order
gur	Gurung	1	SOV	28.3333333333	84.3333333333	Bodic	Sino-Tibetan	Word Order
guu	Guugu Yimidhirr	1	SOV	-15.0	144.833333333	Northern Pama-Nyungan	Pama-Nyungan	Word Order
gwa	Gwari	7	No dominant order	9.5	7.0	Nupoid	Niger-Congo	Word Order
gwo	Gworok	2	SVO	9.91666666667	8.16666666667	Benue-Congo Plateau	Niger-Congo	Word Order
ga	Gã	2	SVO	5.66666666667	-0.166666666667	Ga-Dangme	Niger-Congo	Word Order
gku	Gününa Küne	7	No dominant order	-41.0	-67.0	Puelche	Chonan	Word Order
hai	Haida	1	SOV	53.0	-132.0	Haida	Haida	Word Order
hak	Hakka	2	SVO	25.0	116.0	Chinese	Sino-Tibetan	Word Order
hal	Halia	2	SVO	-5.25	154.666666667	Oceanic	Austronesian	Word Order
hlu	Halkomelem (Upriver)	3	VSO	49.25	-121.916666667	Central Salish	Salishan	Word Order
ham	Hamtai	1	SOV	-7.5	146.25	Nuclear Angan	Trans-New Guinea	Word Order
hhu	Hanga Hundi	1	SOV	-3.83333333333	142.916666667	Ndu	Sepik	Word Order
hat	Hatam	2	SVO	-1.0	134.0	Hatim-Mansim	Hatim-Mansim	Word Order
hau	Hausa	2	SVO	12.0	7.0	West Chadic	Afro-Asiatic	Word Order
haw	Hawaiian	3	VSO	19.5833333333	-155.5	Oceanic	Austronesian	Word Order
hya	Haya	2	SVO	-2.0	31.5	Bantu	Niger-Congo	Word Order
hay	Hayu	1	SOV	27.25	86.0	Himalayish	Sino-Tibetan	Word Order
hdi	Hdi	3	VSO	11.8666666667	13.7166666667	Biu-Mandara	Afro-Asiatic	Word Order
heb	Hebrew (Modern)	2	SVO	31.5	34.8333333333	Semitic	Afro-Asiatic	Word Order
heh	Hehe	2	SVO	-8.0	36.0	Bantu	Niger-Congo	Word Order
hei	Heiltsuk	3	VSO	52.0	-127.5	Northern Wakashan	Wakashan	Word Order
hem	Hemba	2	SVO	-6.25	27.1666666667	Bantu	Niger-Congo	Word Order
hid	Hidatsa	1	SOV	47.0	-102.5	Missouri River Siouan	Siouan	Word Order
hil	Hiligaynon	3	VSO	10.25	123.0	Greater Central Philippine	Austronesian	Word Order
hin	Hindi	1	SOV	25.0	77.0	Indic	Indo-European	Word Order
hix	Hixkaryana	5	OVS	-1.0	-59.0	Cariban	Cariban	Word Order
lic	Hlai (Baoding)	2	SVO	19.0	109.5	Hlai	Tai-Kadai	Word Order
hmo	Hmong Njua	2	SVO	28.0	105.0	Hmongic	Hmong-Mien	Word Order
hoa	Hoava	3	VSO	-8.08333333333	157.5	Oceanic	Austronesian	Word Order
hol	Holoholo	2	SVO	-5.16666666667	29.9166666667	Bantu	Niger-Congo	Word Order
hop	Hopi	1	SOV	36.0	-110.0	Northern Uto-Aztecan	Uto-Aztecan	Word Order
hua	Hua	1	SOV	-6.33333333333	145.333333333	Siane-Yagaria	Trans-New Guinea	Word Order
hlp	Hualapai	1	SOV	35.5	-113.75	Yuman	Hokan	Word Order
htc	Huastec	2	SVO	22.0833333333	-99.3333333333	Mayan	Mayan	Word Order
hve	Huave (San Mateo del Mar)	2	SVO	16.2166666667	-95.0	Huavean	Huavean	Word Order
hui	Huichol	1	SOV	22.0	-104.0	Corachol	Uto-Aztecan	Word Order
hmi	Huitoto (Minica)	1	SOV	-0.333333333333	-74.0	Witoto	Witotoan	Word Order
hum	Huitoto (Murui)	1	SOV	-1.0	-73.5	Witoto	Witotoan	Word Order
hnd	Hunde	2	SVO	-1.16666666667	28.8333333333	Bantu	Niger-Congo	Word Order
hun	Hungarian	7	No dominant order	47.0	20.0	Ugric	Uralic	Word Order
hzb	Hunzib	1	SOV	42.1666666667	46.25	Avar-Andic-Tsezic	Nakh-Daghestanian	Word Order
hpd	Hup	1	SOV	0.166666666667	-69.25	Nadahup	Nadahup	Word Order
hup	Hupa	7	No dominant order	41.0833333333	-123.666666667	Athapaskan	Na-Dene	Word Order
isa	I'saka	1	SOV	-2.83333333333	141.283333333	Krisa	Skou	Word Order
iaa	Iaai	2	SVO	-20.4166666667	166.583333333	Oceanic	Austronesian	Word Order
iat	Iatmul	1	SOV	-4.25	143.25	Ndu	Sepik	Word Order
iba	Iban	2	SVO	2.0	112.0	Malayo-Sumbawan	Austronesian	Word Order
ice	Icelandic	2	SVO	65.0	-17.0	Germanic	Indo-European	Word Order
ido	Idoma	7	No dominant order	6.91666666667	7.5	Idomoid	Niger-Congo	Word Order
idn	Iduna	1	SOV	-9.33333333333	150.25	Oceanic	Austronesian	Word Order
mxe	Ifira-Mele	2	SVO	-17.75	168.25	Oceanic	Austronesian	Word Order
ifm	Ifumu	2	SVO	-3.66666666667	15.3333333333	Bantu	Niger-Congo	Word Order
igb	Igbo	2	SVO	6.0	7.33333333333	Igboid	Niger-Congo	Word Order
ige	Igede	2	SVO	7.0	8.16666666667	Idomoid	Niger-Congo	Word Order
iha	Iha	1	SOV	-2.91666666667	132.25	West Bomberai	Greater West Bomberai	Word Order
ijo	Ijo (Kolokuma)	1	SOV	4.91666666667	5.66666666667	Ijoid	Ijoid	Word Order
ik	Ik	3	VSO	3.75	34.1666666667	Kuliak	Eastern Sudanic	Word Order
ika	Ika	1	SOV	10.6666666667	-73.75	Arhuacic	Chibchan	Word Order
ila	Ila	2	SVO	-15.5833333333	26.5	Bantu	Niger-Congo	Word Order
ilo	Ilocano	3	VSO	16.0	121.0	Northern Luzon	Austronesian	Word Order
ina	Inanwatan	7	No dominant order	-2.08333333333	132.083333333	Inanwatan	South Bird's Head	Word Order
ind	Indonesian	2	SVO	0.0	106.0	Malayo-Sumbawan	Austronesian	Word Order
igs	Ingessana	2	SVO	11.5	34.0	Eastern Jebel	Eastern Sudanic	Word Order
inn	Innamincka	1	SOV	-27.75	140.75	Central Pama-Nyungan	Pama-Nyungan	Word Order
iqu	Iquito	2	SVO	-3.25	-74.0	Zaparoan	Zaparoan	Word Order
irx	Iranxe	1	SOV	-13.0	-58.0	Iranxe	Iranxe	Word Order
irq	Iraqw	1	SOV	-4.0	35.5	Southern Cushitic	Afro-Asiatic	Word Order
irr	Irarutu	2	SVO	-3.0	133.5	South Halmahera - West New Guinea	Austronesian	Word Order
iri	Irish	3	VSO	53.0	-8.0	Celtic	Indo-European	Word Order
isi	Isirawa	1	SOV	-1.83333333333	138.5	Isirawa	Tor-Kwerba	Word Order
ita	Italian	2	SVO	43.0	12.0	Romance	Indo-European	Word Order
ite	Itelmen	1	SOV	57.0	157.5	Southern Chukotko-Kamchatkan	Chukotko-Kamchatkan	Word Order
ito	Itonama	2	SVO	-12.8333333333	-64.3333333333	Itonama	Itonama	Word Order
iwa	Iwaidja	2	SVO	-11.5	132.666666667	Iwaidjan	Iwaidjan	Word Order
iwm	Iwam	1	SOV	-4.33333333333	142.0	Iwamic	Sepik	Word Order
kwy	Iwoyo	2	SVO	-5.5	12.25	Bantu	Niger-Congo	Word Order
ixi	Ixil	3	VSO	15.5	-91.0	Mayan	Mayan	Word Order
jar	Izere	2	SVO	9.5	8.6666667	Benue-Congo Plateau	Niger-Congo	Word Order
izi	Izi	2	SVO	6.33333333333	8.0	Igboid	Niger-Congo	Word Order
jbt	Jabutí	1	SOV	-12.25	-62.25	Jabutí	Macro-Ge	Word Order
jab	Jabêm	2	SVO	-6.58333333333	147.783333333	Oceanic	Austronesian	Word Order
jad	Jad	1	SOV	30.8333333333	79.0	Bodic	Sino-Tibetan	Word Order
jak	Jakaltek	3	VSO	15.6666666667	-91.6666666667	Mayan	Mayan	Word Order
jam	Jaminjung	7	No dominant order	-15.0833333333	130.5	Jaminjungan	Mirndi	Word Order
jms	Jamsay	1	SOV	14.4166666667	-2.5	Dogon	Dogon	Word Order
jpn	Japanese	1	SOV	37.0	140.0	Japanese	Japanese	Word Order
jrw	Jarawa (in Andamans)	1	SOV	12.0	92.5833333333	South Andamanese	South Andamanese	Word Order
jeb	Jebero	7	No dominant order	-5.41666666667	-76.5	Cahuapanan	Cahuapanan	Word Order
jng	Jingpho	1	SOV	25.4166666667	97.0	Brahmaputran	Sino-Tibetan	Word Order
jin	Jino	1	SOV	22.0	101.0	Burmese-Lolo	Sino-Tibetan	Word Order
jiv	Jivaro	1	SOV	-2.5	-78.0	Jivaroan	Jivaroan	Word Order
joh	Johari	1	SOV	30.6666666667	80.0	Bodic	Sino-Tibetan	Word Order
juk	Jukun	2	SVO	6.91666666667	10.4166666667	Jukunoid	Niger-Congo	Word Order
jmo	Jur Mödö	2	SVO	6.0	30.0	Bongo-Bagirmi	Central Sudanic	Word Order
juh	Ju|'hoan	2	SVO	-19.0	21.0	Ju-Kung	Kxa	Word Order
kab	Kabardian	1	SOV	43.5	43.5	Northwest Caucasian	Northwest Caucasian	Word Order
kby	Kabiyé	2	SVO	9.66666666667	1.16666666667	Grusi	Niger-Congo	Word Order
kbl	Kabyle	3	VSO	36.5	5.0	Berber	Afro-Asiatic	Word Order
kac	Kachari	1	SOV	26.5	91.0	Brahmaputran	Sino-Tibetan	Word Order
kdz	Kadazan	3	VSO	5.91666666667	117.166666667	North Borneo	Austronesian	Word Order
kdw	Kadiwéu	2	SVO	-20.0	-57.0	Kadiwéu	Guaicuruan	Word Order
kad	Kadugli	2	SVO	11.0	29.6666666667	Kadugli	Kadu	Word Order
kng	Kaingang	1	SOV	-26.0	-52.0	Je Meridional	Macro-Ge	Word Order
krr	Kairiru	1	SOV	-3.33333333333	143.583333333	Oceanic	Austronesian	Word Order
kae	Kaki Ae	1	SOV	-8.0	145.833333333	Tate	Tate	Word Order
kls	Kalispel	3	VSO	48.0	-117.0	Interior Salish	Salishan	Word Order
kgu	Kalkatungu	1	SOV	-21.0	139.5	Northern Pama-Nyungan	Pama-Nyungan	Word Order
kll	Kaluli	1	SOV	-6.5	142.75	Bosavi	Trans-New Guinea	Word Order
kma	Kamaiurá	1	SOV	-12.0833333333	-52.5833333333	Maweti-Guarani	Tupian	Word Order
kmz	Kamasau	1	SOV	-3.91666666667	143.666666667	Marienberg	Torricelli	Word Order
kms	Kamass	1	SOV	52.0	92.0	Samoyedic	Uralic	Word Order
kba	Kamba	2	SVO	-1.5	38.0	Bantu	Niger-Congo	Word Order
kbo	Kambot	1	SOV	-4.25	144.133333333	Ap Ma	Keram	Word Order
kmr	Kamoro	1	SOV	-4.33333333333	136.0	Asmat-Kamrau Bay	Asmat-Kamrau Bay	Word Order
kmw	Kamu	7	No dominant order	-13.5833333333	130.833333333	Eastern Daly	Eastern Daly	Word Order
kan	Kana	2	SVO	4.75	7.41666666667	Ogonoid	Niger-Congo	Word Order
knk	Kanakuru	2	SVO	10.0	12.0	West Chadic	Afro-Asiatic	Word Order
xns	Kanashi	1	SOV	32.0833333333	77.25	Bodic	Sino-Tibetan	Word Order
kbu	Kanembu	1	SOV	14.0	15.0	Western Saharan	Saharan	Word Order
knd	Kannada	1	SOV	14.0	76.0	Dravidian	Dravidian	Word Order
kno	Kanoê	1	SOV	-13.25	-61.0	Kapixana	Kapixana	Word Order
knb	Kanum (Bädi)	1	SOV	-8.83333333333	140.75	Kanum	Yam	Word Order
knr	Kanuri	1	SOV	12.0	13.0	Western Saharan	Saharan	Word Order
kar	Kara (in Central African Republic)	2	SVO	10.0	23.0	Bongo-Bagirmi	Central Sudanic	Word Order
krc	Karachay-Balkar	1	SOV	43.5	42.0	Turkic	Altaic	Word Order
jva	Karajá	1	SOV	-10.0	-50.3333333333	Karajá	Macro-Ge	Word Order
kkp	Karakalpak	1	SOV	43.0	60.0	Turkic	Altaic	Word Order
kkw	Karankawa	7	No dominant order	28.0	-97.0	Karankawa	Karankawa	Word Order
kbw	Karen (Bwe)	2	SVO	19.5	97.0	Karen	Sino-Tibetan	Word Order
kpw	Karen (Pwo)	2	SVO	13.0	99.1666666667	Karen	Sino-Tibetan	Word Order
ksg	Karen (Sgaw)	2	SVO	18.0	97.0	Karen	Sino-Tibetan	Word Order
kmj	Karimojong	3	VSO	3.0	34.1666666667	Eastern Nilotic	Eastern Sudanic	Word Order
kyr	Karkar-Yuri	1	SOV	-3.75	141.083333333	Eastern Pauwasi	Pauwasi	Word Order
krk	Karok	7	No dominant order	41.6666666667	-123.0	Karok	Hokan	Word Order
kaa	Karó (Arára)	1	SOV	-10.3333333333	-62.0	Ramarama	Tupian	Word Order
ksm	Kasem	2	SVO	11.25	-1.25	Grusi	Niger-Congo	Word Order
kas	Kashmiri	2	SVO	34.0	76.0	Indic	Indo-European	Word Order
ksn	Kasong	2	SVO	12.75	102.116666667	Pearic	Austro-Asiatic	Word Order
ktc	Katcha	2	SVO	10.8333333333	29.6666666667	Kadugli	Kadu	Word Order
kti	Kati (in West Papua, Indonesia)	1	SOV	-5.75	140.916666667	Ok	Trans-New Guinea	Word Order
ktl	Katla	2	SVO	11.8333333333	29.3333333333	Katla-Tima	Kordofanian	Word Order
kau	Kaulong	2	SVO	-6.16666666667	149.666666667	Oceanic	Austronesian	Word Order
kws	Kawaiisu	7	No dominant order	36.0	-117.5	Northern Uto-Aztecan	Uto-Aztecan	Word Order
kyz	Kayabí	1	SOV	-11.0	-55.5	Maweti-Guarani	Tupian	Word Order
kyl	Kayah Li (Eastern)	2	SVO	19.0	97.5	Karen	Sino-Tibetan	Word Order
kyp	Kayapó	1	SOV	-9.0	-52.0	Je Setentrional	Macro-Ge	Word Order
kay	Kayardild	7	No dominant order	-17.05	139.5	Tangkic	Tangkic	Word Order
kel	Kele	2	SVO	-2.08333333333	147.083333333	Oceanic	Austronesian	Word Order
kem	Kemant	1	SOV	12.6666666667	37.4166666667	Central Cushitic	Afro-Asiatic	Word Order
ken	Kenga	2	SVO	12.0	18.0	Bongo-Bagirmi	Central Sudanic	Word Order
ker	Kera	2	SVO	9.83333333333	15.0833333333	East Chadic	Afro-Asiatic	Word Order
ksa	Keresan (Santa Ana)	7	No dominant order	35.4166666667	-106.666666667	Keresan	Keresan	Word Order
ket	Ket	1	SOV	64.0	87.0	Yeniseian	Yeniseian	Word Order
kte	Kete	2	SVO	-7.0	22.8333333333	Bantu	Niger-Congo	Word Order
kew	Kewa	1	SOV	-6.5	143.833333333	Enga_Kewa-Huli	Trans-New Guinea	Word Order
khl	Khalaj	1	SOV	35.0	50.0	Turkic	Altaic	Word Order
khg	Khaling	1	SOV	27.5	86.6666666667	Himalayish	Sino-Tibetan	Word Order
kha	Khalkha	1	SOV	47.0	105.0	Mongolic	Altaic	Word Order
kmh	Kham	1	SOV	28.5	82.75	Himalayish	Sino-Tibetan	Word Order
khd	Kham (Dege)	1	SOV	31.8333333333	98.5833333333	Bodic	Sino-Tibetan	Word Order
knz	Kham (Tibetan) (Nangchen)	1	SOV	32.5	96.5	Bodic	Sino-Tibetan	Word Order
kty	Khanty	1	SOV	65.0	65.0	Ugric	Uralic	Word Order
khr	Kharia	7	No dominant order	22.5	84.3333333333	Munda	Austro-Asiatic	Word Order
khs	Khasi	2	SVO	25.5	92.0	Khasian	Austro-Asiatic	Word Order
khm	Khmer	2	SVO	12.5	105.0	Khmer	Austro-Asiatic	Word Order
kmu	Khmu'	2	SVO	21.0	102.0	Khmuic	Austro-Asiatic	Word Order
khw	Khowar	1	SOV	36.0	72.0	Indic	Indo-European	Word Order
khn	Khün	2	SVO	21.0	100.0	Kam-Tai	Tai-Kadai	Word Order
kik	Kikuyu	2	SVO	-0.75	36.75	Bantu	Niger-Congo	Word Order
klv	Kilivila	7	No dominant order	-8.5	151.083333333	Oceanic	Austronesian	Word Order
klw	Kiliwa	1	SOV	31.3333333333	-115.666666667	Yuman	Hokan	Word Order
kil	Kiluba	2	SVO	-8.0	26.0	Bantu	Niger-Congo	Word Order
kim	Kimaghama	1	SOV	-8.0	138.5	Kolopom	Kolopom	Word Order
kga	Kinga	2	SVO	-9.0	34.0	Bantu	Niger-Congo	Word Order
knn	Kinnauri	1	SOV	31.5	78.0	Bodic	Sino-Tibetan	Word Order
kin	Kinyarwanda	2	SVO	-2.0	30.0	Bantu	Niger-Congo	Word Order
kio	Kiowa	1	SOV	37.0	-99.0	Kiowa-Tanoan	Kiowa-Tanoan	Word Order
kri	Kipea	4	VOS	-10.0	-37.0	Kariri	Kariri	Word Order
kie	Kire	1	SOV	-4.25	144.75	Ruboni	Ramu-Lower Sepik	Word Order
krb	Kiribati	4	VOS	1.33333333333	173.0	Oceanic	Austronesian	Word Order
kir	Kirma	2	SVO	10.25	-4.83333333333	Kirma-Tyurama	Niger-Congo	Word Order
kis	Kisi	7	No dominant order	8.83333333333	-10.1666666667	Southern Mel	Niger-Congo	Word Order
kiw	Kiwai (Southern)	1	SOV	-8.0	143.5	Kiwaian	Trans-New Guinea	Word Order
klm	Klamath	7	No dominant order	42.5	-121.5	Klamath-Modoc	Penutian	Word Order
kla	Klao	2	SVO	4.75	-8.75	Kru	Niger-Congo	Word Order
shp	Klikitat	3	VSO	46.5	-120.0	Sahaptian	Penutian	Word Order
koa	Koasati	1	SOV	34.8333333333	-85.1666666667	Muskogean	Muskogean	Word Order
kob	Kobon	1	SOV	-5.16666666667	144.333333333	Kalam-Kobon	Trans-New Guinea	Word Order
koe	Koegu	2	SVO	7.0	36.0833333333	South Surmic	Eastern Sudanic	Word Order
kmo	Koiali (Mountain)	1	SOV	-9.0	147.5	Koiarian	Trans-New Guinea	Word Order
