Matthew S. Dryer. 2013. Order of Negative Morpheme and Verb.
In: Dryer, Matthew S. & Haspelmath, Martin (eds.)
WALS Online (v2020.4) [Data set]. Zenodo.
https://doi.org/10.5281/zenodo.13950591
(Available online at http://wals.info/chapter/143, Accessed on 2025-03-22.)

wals code	name	value	description	latitude	longitude	genus	family	area
evn	Even	14	ObligDoubleNeg	68.0	130.0	Tungusic	Altaic	Word Order
eve	Evenki	14	ObligDoubleNeg	56.0	125.0	Tungusic	Altaic	Word Order
ewe	Ewe	14	ObligDoubleNeg	6.33333333333	0.416666666667	Gbe	Niger-Congo	Word Order
ewo	Ewondo	15	OptDoubleNeg	4.0	12.0	Bantu	Niger-Congo	Word Order
fij	Fijian	1	NegV	-17.8333333333	178.0	Oceanic	Austronesian	Word Order
fin	Finnish	1	NegV	62.0	25.0	Finnic	Uralic	Word Order
fon	Fongbe	1	NegV	6.41666666667	2.16666666667	Gbe	Niger-Congo	Word Order
fre	French	15	OptDoubleNeg	48.0	2.0	Romance	Indo-European	Word Order
fua	Fulfulde (Adamawa)	4	[V-Neg]	9.16666666667	13.5	Peul-Serer	Niger-Congo	Word Order
ful	Fulniô	4	[V-Neg]	-8.0	-37.5	Fulniô	Fulniô	Word Order
fur	Fur	14	ObligDoubleNeg	13.5	25.0	Fur	Fur	Word Order
fut	Futuna-Aniwa	1	NegV	-19.5333333333	170.216666667	Oceanic	Austronesian	Word Order
fye	Fyem	15	OptDoubleNeg	9.58333333333	9.33333333333	Benue-Congo Plateau	Niger-Congo	Word Order
gaa	Gaagudju	1	NegV	-12.5833333333	132.833333333	Gaagudju	Gaagudju	Word Order
gds	Gadsup	1	NegV	-6.25	146.0	Gauwa	Trans-New Guinea	Word Order
gae	Gaelic (Scots)	1	NegV	57.0	-4.0	Celtic	Indo-European	Word Order
gah	Gahuku	4	[V-Neg]	-6.0	145.416666667	Gahuku	Trans-New Guinea	Word Order
gal	Galo	4	[V-Neg]	28.1666666667	94.6666666667	Tani	Sino-Tibetan	Word Order
gap	Gapapaiwa	1	NegV	-9.75	149.833333333	Oceanic	Austronesian	Word Order
gar	Garo	4	[V-Neg]	25.6666666667	90.5	Brahmaputran	Sino-Tibetan	Word Order
grr	Garrwa	1	NegV	-17.0833333333	137.166666667	Garrwan	Garrwan	Word Order
grs	Garus	1	NegV	-4.95	145.666666667	Mabuso	Trans-New Guinea	Word Order
grf	Garífuna	1	NegV	15.6666666667	-88.0	Antillean Arawakan	Arawakan	Word Order
gav	Gavião	1	NegV	-10.6666666667	-62.0	Monde	Tupian	Word Order
gbs	Gbaya (Southwest)	2	VNeg	4.7	14.96	Gbaya-Manza-Ngbaka	Niger-Congo	Word Order
gbb	Gbeya Bossangoa	15	OptDoubleNeg	6.66666666667	17.5	Gbaya-Manza-Ngbaka	Niger-Congo	Word Order
gel	Gela	1	NegV	-9.08333333333	160.25	Oceanic	Austronesian	Word Order
gla	Gelao	2	VNeg	22.9166666667	105.5	Kadai	Tai-Kadai	Word Order
geo	Georgian	1	NegV	42.0	44.0	Kartvelian	Kartvelian	Word Order
ger	German	6	Type 1 / Type 2	52.0	10.0	Germanic	Indo-European	Word Order
gim	Gimira	4	[V-Neg]	7.0	35.75	Ta-Ne-Omotic	Afro-Asiatic	Word Order
giz	Giziga	2	VNeg	10.3333333333	14.1666666667	Biu-Mandara	Afro-Asiatic	Word Order
goa	Goajiro	1	NegV	12.0	-72.0	Guajiro-Paraujano	Arawakan	Word Order
god	Godoberi	4	[V-Neg]	42.6666666667	46.0833333333	Avar-Andic-Tsezic	Nakh-Daghestanian	Word Order
goe	Goemai	2	VNeg	8.66666666667	9.75	West Chadic	Afro-Asiatic	Word Order
gok	Gokana	1	NegV	4.58333333333	7.33333333333	Ogonoid	Niger-Congo	Word Order
gln	Golin	4	[V-Neg]	-6.33333333333	144.75	Chimbu-Wahgi	Trans-New Guinea	Word Order
gon	Gondi	4	[V-Neg]	19.0	81.0	Dravidian	Dravidian	Word Order
goo	Gooniyandi	1	NegV	-18.3333333333	126.333333333	Bunuban	Bunuban	Word Order
grb	Grebo	1	NegV	5.0	-8.0	Kru	Niger-Congo	Word Order
grk	Greek (Modern)	1	NegV	39.0	22.0	Greek	Indo-European	Word Order
grw	Greenlandic (West)	4	[V-Neg]	64.0	-51.0	Eskimo	Eskimo-Aleut	Word Order
gjj	Guajajara	3	[Neg-V]	-5.0	-46.0	Maweti-Guarani	Tupian	Word Order
gua	Guaraní	14	ObligDoubleNeg	-26.0	-56.0	Maweti-Guarani	Tupian	Word Order
grj	Guarijío	1	NegV	27.75	-108.666666667	Tarahumaran	Uto-Aztecan	Word Order
gud	Gude	1	NegV	10.4166666667	13.4166666667	Biu-Mandara	Afro-Asiatic	Word Order
gug	Gugada	8	Type 1 / Type 4	-30.0	134.0	Western Pama-Nyungan	Pama-Nyungan	Word Order
guh	Guhu-Samane	15	OptDoubleNeg	-8.0	147.333333333	Guhu-Samane	Trans-New Guinea	Word Order
guj	Gujarati	1	NegV	23.0	72.0	Indic	Indo-European	Word Order
gul	Gula (in Central African Republic)	2	VNeg	9.5	22.5	Bongo-Bagirmi	Central Sudanic	Word Order
gir	Gula Iro	1	NegV	10.25	19.4166666667	Bua	Niger-Congo	Word Order
gmw	Gumawana	1	NegV	-9.25	150.833333333	Oceanic	Austronesian	Word Order
gmz	Gumuz	2	VNeg	12.5	35.8333333333	Gumuz	Gumuz	Word Order
gnb	Gunbalang	16	OptTripleNeg&ObligDoubleNeg	-12.0	134.0	Marne	Gunwinyguan	Word Order
ggu	Gureng Gureng	1	NegV	-25.25	151.0	Southeastern Pama-Nyungan	Pama-Nyungan	Word Order
gur	Gurung	3	[Neg-V]	28.3333333333	84.3333333333	Bodic	Sino-Tibetan	Word Order
guu	Guugu Yimidhirr	1	NegV	-15.0	144.833333333	Northern Pama-Nyungan	Pama-Nyungan	Word Order
gwa	Gwari	14	ObligDoubleNeg	9.5	7.0	Nupoid	Niger-Congo	Word Order
gwo	Gworok	2	VNeg	9.91666666667	8.16666666667	Benue-Congo Plateau	Niger-Congo	Word Order
gyc	Gyarong (Cogtse)	3	[Neg-V]	31.5	102.0	Na-Qiangic	Sino-Tibetan	Word Order
ga	Gã	4	[V-Neg]	5.66666666667	-0.166666666667	Ga-Dangme	Niger-Congo	Word Order
gku	Gününa Küne	3	[Neg-V]	-41.0	-67.0	Puelche	Chonan	Word Order
hai	Haida	14	ObligDoubleNeg	53.0	-132.0	Haida	Haida	Word Order
hak	Hakka	1	NegV	25.0	116.0	Chinese	Sino-Tibetan	Word Order
hal	Halia	14	ObligDoubleNeg	-5.25	154.666666667	Oceanic	Austronesian	Word Order
hlu	Halkomelem (Upriver)	1	NegV	49.25	-121.916666667	Central Salish	Salishan	Word Order
ham	Hamtai	3	[Neg-V]	-7.5	146.25	Nuclear Angan	Trans-New Guinea	Word Order
han	Hani	1	NegV	23.0	103.0	Burmese-Lolo	Sino-Tibetan	Word Order
har	Haruai	4	[V-Neg]	-5.08333333333	144.166666667	Piawi	Piawi	Word Order
hat	Hatam	2	VNeg	-1.0	134.0	Hatim-Mansim	Hatim-Mansim	Word Order
hau	Hausa	15	OptDoubleNeg	12.0	7.0	West Chadic	Afro-Asiatic	Word Order
haw	Hawaiian	1	NegV	19.5833333333	-155.5	Oceanic	Austronesian	Word Order
hya	Haya	3	[Neg-V]	-2.0	31.5	Bantu	Niger-Congo	Word Order
hay	Hayu	1	NegV	27.25	86.0	Himalayish	Sino-Tibetan	Word Order
hdi	Hdi	14	ObligDoubleNeg	11.8666666667	13.7166666667	Biu-Mandara	Afro-Asiatic	Word Order
heb	Hebrew (Modern)	1	NegV	31.5	34.8333333333	Semitic	Afro-Asiatic	Word Order
heh	Hehe	3	[Neg-V]	-8.0	36.0	Bantu	Niger-Congo	Word Order
hei	Heiltsuk	1	NegV	52.0	-127.5	Northern Wakashan	Wakashan	Word Order
hid	Hidatsa	4	[V-Neg]	47.0	-102.5	Missouri River Siouan	Siouan	Word Order
hil	Hiligaynon	1	NegV	10.25	123.0	Greater Central Philippine	Austronesian	Word Order
hin	Hindi	1	NegV	25.0	77.0	Indic	Indo-European	Word Order
hix	Hixkaryana	4	[V-Neg]	-1.0	-59.0	Cariban	Cariban	Word Order
lic	Hlai (Baoding)	1	NegV	19.0	109.5	Hlai	Tai-Kadai	Word Order
hma	Hmar	2	VNeg	24.1666666667	93.0	Kuki-Chin	Sino-Tibetan	Word Order
hmo	Hmong Njua	1	NegV	28.0	105.0	Hmongic	Hmong-Mien	Word Order
hoa	Hoava	1	NegV	-8.08333333333	157.5	Oceanic	Austronesian	Word Order
hol	Holoholo	3	[Neg-V]	-5.16666666667	29.9166666667	Bantu	Niger-Congo	Word Order
hop	Hopi	1	NegV	36.0	-110.0	Northern Uto-Aztecan	Uto-Aztecan	Word Order
hua	Hua	3	[Neg-V]	-6.33333333333	145.333333333	Siane-Yagaria	Trans-New Guinea	Word Order
hlp	Hualapai	15	OptDoubleNeg	35.5	-113.75	Yuman	Hokan	Word Order
htc	Huastec	1	NegV	22.0833333333	-99.3333333333	Mayan	Mayan	Word Order
hve	Huave (San Mateo del Mar)	1	NegV	16.2166666667	-95.0	Huavean	Huavean	Word Order
hui	Huichol	3	[Neg-V]	22.0	-104.0	Corachol	Uto-Aztecan	Word Order
hmi	Huitoto (Minica)	4	[V-Neg]	-0.333333333333	-74.0	Witoto	Witotoan	Word Order
hum	Huitoto (Murui)	4	[V-Neg]	-1.0	-73.5	Witoto	Witotoan	Word Order
hnd	Hunde	3	[Neg-V]	-1.16666666667	28.8333333333	Bantu	Niger-Congo	Word Order
hun	Hungarian	1	NegV	47.0	20.0	Ugric	Uralic	Word Order
hzb	Hunzib	4	[V-Neg]	42.1666666667	46.25	Avar-Andic-Tsezic	Nakh-Daghestanian	Word Order
hpd	Hup	4	[V-Neg]	0.166666666667	-69.25	Nadahup	Nadahup	Word Order
hup	Hupa	1	NegV	41.0833333333	-123.666666667	Athapaskan	Na-Dene	Word Order
isa	I'saka	2	VNeg	-2.83333333333	141.283333333	Krisa	Skou	Word Order
iaa	Iaai	1	NegV	-20.4166666667	166.583333333	Oceanic	Austronesian	Word Order
iau	Iau	2	VNeg	-3.16666666667	137.5	Central Tariku	Lakes Plain	Word Order
iba	Iban	1	NegV	2.0	112.0	Malayo-Sumbawan	Austronesian	Word Order
ice	Icelandic	6	Type 1 / Type 2	65.0	-17.0	Germanic	Indo-European	Word Order
ido	Idoma	14	ObligDoubleNeg	6.91666666667	7.5	Idomoid	Niger-Congo	Word Order
idu	Idu	4	[V-Neg]	29.3333333333	95.8333333333	Digaroan	Sino-Tibetan	Word Order
idn	Iduna	1	NegV	-9.33333333333	150.25	Oceanic	Austronesian	Word Order
mxe	Ifira-Mele	15	OptDoubleNeg	-17.75	168.25	Oceanic	Austronesian	Word Order
ifu	Ifugao (Batad)	1	NegV	16.8333333333	121.083333333	Northern Luzon	Austronesian	Word Order
ifm	Ifumu	14	ObligDoubleNeg	-3.66666666667	15.3333333333	Bantu	Niger-Congo	Word Order
ige	Igede	2	VNeg	7.0	8.16666666667	Idomoid	Niger-Congo	Word Order
ign	Ignaciano	1	NegV	-15.1666666667	-65.4166666667	Bolivia-Parana	Arawakan	Word Order
ijo	Ijo (Kolokuma)	10	Type 2 / Type 4	4.91666666667	5.66666666667	Ijoid	Ijoid	Word Order
ik	Ik	1	NegV	3.75	34.1666666667	Kuliak	Eastern Sudanic	Word Order
ika	Ika	4	[V-Neg]	10.6666666667	-73.75	Arhuacic	Chibchan	Word Order
ila	Ila	3	[Neg-V]	-15.5833333333	26.5	Bantu	Niger-Congo	Word Order
imo	Imonda	1	NegV	-3.33333333333	141.166666667	Border	Border	Word Order
ina	Inanwatan	15	OptDoubleNeg	-2.08333333333	132.083333333	Inanwatan	South Bird's Head	Word Order
ind	Indonesian	1	NegV	0.0	106.0	Malayo-Sumbawan	Austronesian	Word Order
igs	Ingessana	2	VNeg	11.5	34.0	Eastern Jebel	Eastern Sudanic	Word Order
ing	Ingush	4	[V-Neg]	43.1666666667	45.0833333333	Nakh	Nakh-Daghestanian	Word Order
inn	Innamincka	1	NegV	-27.75	140.75	Central Pama-Nyungan	Pama-Nyungan	Word Order
iqu	Iquito	1	NegV	-3.25	-74.0	Zaparoan	Zaparoan	Word Order
irx	Iranxe	4	[V-Neg]	-13.0	-58.0	Iranxe	Iranxe	Word Order
irq	Iraqw	4	[V-Neg]	-4.0	35.5	Southern Cushitic	Afro-Asiatic	Word Order
irr	Irarutu	2	VNeg	-3.0	133.5	South Halmahera - West New Guinea	Austronesian	Word Order
iri	Irish	1	NegV	53.0	-8.0	Celtic	Indo-European	Word Order
ita	Italian	1	NegV	43.0	12.0	Romance	Indo-European	Word Order
ite	Itelmen	14	ObligDoubleNeg	57.0	157.5	Southern Chukotko-Kamchatkan	Chukotko-Kamchatkan	Word Order
iwm	Iwam	2	VNeg	-4.33333333333	142.0	Iwamic	Sepik	Word Order
kwy	Iwoyo	14	ObligDoubleNeg	-5.5	12.25	Bantu	Niger-Congo	Word Order
jar	Izere	2	VNeg	9.5	8.6666667	Benue-Congo Plateau	Niger-Congo	Word Order
izi	Izi	14	ObligDoubleNeg	6.33333333333	8.0	Igboid	Niger-Congo	Word Order
jab	Jabêm	2	VNeg	-6.58333333333	147.783333333	Oceanic	Austronesian	Word Order
jak	Jakaltek	1	NegV	15.6666666667	-91.6666666667	Mayan	Mayan	Word Order
jms	Jamsay	4	[V-Neg]	14.4166666667	-2.5	Dogon	Dogon	Word Order
jpn	Japanese	4	[V-Neg]	37.0	140.0	Japanese	Japanese	Word Order
jaq	Jaqaru	1	NegV	-13.0	-76.0	Aymaran	Aymaran	Word Order
jeb	Jebero	4	[V-Neg]	-5.41666666667	-76.5	Cahuapanan	Cahuapanan	Word Order
jng	Jingpho	1	NegV	25.4166666667	97.0	Brahmaputran	Sino-Tibetan	Word Order
jiv	Jivaro	4	[V-Neg]	-2.5	-78.0	Jivaroan	Jivaroan	Word Order
joh	Johari	1	NegV	30.6666666667	80.0	Bodic	Sino-Tibetan	Word Order
juk	Jukun	2	VNeg	6.91666666667	10.4166666667	Jukunoid	Niger-Congo	Word Order
jmo	Jur Mödö	2	VNeg	6.0	30.0	Bongo-Bagirmi	Central Sudanic	Word Order
juh	Ju|'hoan	1	NegV	-19.0	21.0	Ju-Kung	Kxa	Word Order
kab	Kabardian	4	[V-Neg]	43.5	43.5	Northwest Caucasian	Northwest Caucasian	Word Order
kby	Kabiyé	3	[Neg-V]	9.66666666667	1.16666666667	Grusi	Niger-Congo	Word Order
kbl	Kabyle	14	ObligDoubleNeg	36.5	5.0	Berber	Afro-Asiatic	Word Order
kac	Kachari	4	[V-Neg]	26.5	91.0	Brahmaputran	Sino-Tibetan	Word Order
kdz	Kadazan	1	NegV	5.91666666667	117.166666667	North Borneo	Austronesian	Word Order
kdw	Kadiwéu	3	[Neg-V]	-20.0	-57.0	Kadiwéu	Guaicuruan	Word Order
kad	Kadugli	1	NegV	11.0	29.6666666667	Kadugli	Kadu	Word Order
kgr	Kagulu	3	[Neg-V]	-6.33333333333	37.0	Bantu	Niger-Congo	Word Order
kng	Kaingang	2	VNeg	-26.0	-52.0	Je Meridional	Macro-Ge	Word Order
krr	Kairiru	2	VNeg	-3.33333333333	143.583333333	Oceanic	Austronesian	Word Order
kae	Kaki Ae	1	NegV	-8.0	145.833333333	Tate	Tate	Word Order
kls	Kalispel	1	NegV	48.0	-117.0	Interior Salish	Salishan	Word Order
kmk	Kalmyk	6	Type 1 / Type 2	44.0	83.0	Mongolic	Altaic	Word Order
kll	Kaluli	11	Type 3 / Type 4	-6.5	142.75	Bosavi	Trans-New Guinea	Word Order
kma	Kamaiurá	15	OptDoubleNeg	-12.0833333333	-52.5833333333	Maweti-Guarani	Tupian	Word Order
kmz	Kamasau	2	VNeg	-3.91666666667	143.666666667	Marienberg	Torricelli	Word Order
kms	Kamass	1	NegV	52.0	92.0	Samoyedic	Uralic	Word Order
kba	Kamba	3	[Neg-V]	-1.5	38.0	Bantu	Niger-Congo	Word Order
kbo	Kambot	4	[V-Neg]	-4.25	144.133333333	Ap Ma	Keram	Word Order
kmi	Kami	3	[Neg-V]	-6.75	38.0	Bantu	Niger-Congo	Word Order
kmr	Kamoro	4	[V-Neg]	-4.33333333333	136.0	Asmat-Kamrau Bay	Asmat-Kamrau Bay	Word Order
kmw	Kamu	1	NegV	-13.5833333333	130.833333333	Eastern Daly	Eastern Daly	Word Order
kan	Kana	1	NegV	4.75	7.41666666667	Ogonoid	Niger-Congo	Word Order
knk	Kanakuru	14	ObligDoubleNeg	10.0	12.0	West Chadic	Afro-Asiatic	Word Order
xns	Kanashi	1	NegV	32.0833333333	77.25	Bodic	Sino-Tibetan	Word Order
knd	Kannada	4	[V-Neg]	14.0	76.0	Dravidian	Dravidian	Word Order
knb	Kanum (Bädi)	1	NegV	-8.83333333333	140.75	Kanum	Yam	Word Order
knr	Kanuri	4	[V-Neg]	12.0	13.0	Western Saharan	Saharan	Word Order
kar	Kara (in Central African Republic)	2	VNeg	10.0	23.0	Bongo-Bagirmi	Central Sudanic	Word Order
krc	Karachay-Balkar	10	Type 2 / Type 4	43.5	42.0	Turkic	Altaic	Word Order
krj	Karadjeri	1	NegV	-19.0	122.0	Western Pama-Nyungan	Pama-Nyungan	Word Order
kkp	Karakalpak	4	[V-Neg]	43.0	60.0	Turkic	Altaic	Word Order
kbw	Karen (Bwe)	14	ObligDoubleNeg	19.5	97.0	Karen	Sino-Tibetan	Word Order
kpw	Karen (Pwo)	2	VNeg	13.0	99.1666666667	Karen	Sino-Tibetan	Word Order
ksg	Karen (Sgaw)	14	ObligDoubleNeg	18.0	97.0	Karen	Sino-Tibetan	Word Order
kmj	Karimojong	7	Type 1 / Type 3	3.0	34.1666666667	Eastern Nilotic	Eastern Sudanic	Word Order
kyr	Karkar-Yuri	10	Type 2 / Type 4	-3.75	141.083333333	Eastern Pauwasi	Pauwasi	Word Order
krk	Karok	14	ObligDoubleNeg	41.6666666667	-123.0	Karok	Hokan	Word Order
kaa	Karó (Arára)	2	VNeg	-10.3333333333	-62.0	Ramarama	Tupian	Word Order
kas	Kashmiri	4	[V-Neg]	34.0	76.0	Indic	Indo-European	Word Order
ksn	Kasong	1	NegV	12.75	102.116666667	Pearic	Austro-Asiatic	Word Order
ktc	Katcha	1	NegV	10.8333333333	29.6666666667	Kadugli	Kadu	Word Order
kti	Kati (in West Papua, Indonesia)	2	VNeg	-5.75	140.916666667	Ok	Trans-New Guinea	Word Order
ktl	Katla	14	ObligDoubleNeg	11.8333333333	29.3333333333	Katla-Tima	Kordofanian	Word Order
kau	Kaulong	2	VNeg	-6.16666666667	149.666666667	Oceanic	Austronesian	Word Order
kws	Kawaiisu	1	NegV	36.0	-117.5	Northern Uto-Aztecan	Uto-Aztecan	Word Order
kyz	Kayabí	15	OptDoubleNeg	-11.0	-55.5	Maweti-Guarani	Tupian	Word Order
kyl	Kayah Li (Eastern)	2	VNeg	19.0	97.5	Karen	Sino-Tibetan	Word Order
kyp	Kayapó	2	VNeg	-9.0	-52.0	Je Setentrional	Macro-Ge	Word Order
kay	Kayardild	4	[V-Neg]	-17.05	139.5	Tangkic	Tangkic	Word Order
kel	Kele	2	VNeg	-2.08333333333	147.083333333	Oceanic	Austronesian	Word Order
kem	Kemant	4	[V-Neg]	12.6666666667	37.4166666667	Central Cushitic	Afro-Asiatic	Word Order
ken	Kenga	2	VNeg	12.0	18.0	Bongo-Bagirmi	Central Sudanic	Word Order
ker	Kera	2	VNeg	9.83333333333	15.0833333333	East Chadic	Afro-Asiatic	Word Order
ksa	Keresan (Santa Ana)	1	NegV	35.4166666667	-106.666666667	Keresan	Keresan	Word Order
ket	Ket	1	NegV	64.0	87.0	Yeniseian	Yeniseian	Word Order
kew	Kewa	3	[Neg-V]	-6.5	143.833333333	Enga_Kewa-Huli	Trans-New Guinea	Word Order
khl	Khalaj	4	[V-Neg]	35.0	50.0	Turkic	Altaic	Word Order
khg	Khaling	15	OptDoubleNeg	27.5	86.6666666667	Himalayish	Sino-Tibetan	Word Order
kha	Khalkha	4	[V-Neg]	47.0	105.0	Mongolic	Altaic	Word Order
kmh	Kham	3	[Neg-V]	28.5	82.75	Himalayish	Sino-Tibetan	Word Order
khd	Kham (Dege)	3	[Neg-V]	31.8333333333	98.5833333333	Bodic	Sino-Tibetan	Word Order
knz	Kham (Tibetan) (Nangchen)	3	[Neg-V]	32.5	96.5	Bodic	Sino-Tibetan	Word Order
kty	Khanty	1	NegV	65.0	65.0	Ugric	Uralic	Word Order
khr	Kharia	1	NegV	22.5	84.3333333333	Munda	Austro-Asiatic	Word Order
khs	Khasi	1	NegV	25.5	92.0	Khasian	Austro-Asiatic	Word Order
khm	Khmer	1	NegV	12.5	105.0	Khmer	Austro-Asiatic	Word Order
kmu	Khmu'	1	NegV	21.0	102.0	Khmuic	Austro-Asiatic	Word Order
khn	Khün	1	NegV	21.0	100.0	Kam-Tai	Tai-Kadai	Word Order
