# Swadesh 207 id	part-of-speech	English	PIE	Anatolian	Anatolian	Anatolian	Anatolian	Anatolian	Anatolian	Central Asian	Central Asian	Balkan	Balkan	Balkan	Balkan	Balkan	Balkan	Balkan						Indo-Iranian	Indo-Iranian	Indo-Iranian	Indo-Iranian	Indo-Iranian	Indo-Iranian	Indo-Iranian	Indo-Iranian	Indo-Iranian	Indo-Iranian	Indo-Iranian	Indo-Iranian	Indo-Iranian	Indo-Iranian	Indo-Iranian	Indo-Iranian	Indo-Iranian	Indo-Iranian	Indo-Iranian	Indo-Iranian	Indo-Iranian	Indo-Iranian	Indo-Iranian	Indo-Iranian	Indo-Iranian	Indo-Iranian	Indo-Iranian	Indo-Iranian	Indo-Iranian	Indo-Iranian	Indo-Iranian	Indo-Iranian	Indo-Iranian	Indo-Iranian	Indo-Iranian	Indo-Iranian	Indo-Iranian	Indo-Iranian	Indo-Iranian	Indo-Iranian	Indo-Iranian	Indo-Iranian	Indo-Iranian	Indo-Iranian	Indo-Iranian	Indo-Iranian	Indo-Iranian	Indo-Iranian	Indo-Iranian	Indo-Iranian	Indo-Iranian	Indo-Iranian	Indo-Iranian	Indo-Iranian	Indo-Iranian	Indo-Iranian	Indo-Iranian	Indo-Iranian	Indo-Iranian	Indo-Iranian	Indo-Iranian	Indo-Iranian	Indo-Iranian	Indo-Iranian	Indo-Iranian	Indo-Iranian	Indo-Iranian	Indo-Iranian	Indo-Iranian	Indo-Iranian	Indo-Iranian	Indo-Iranian	Indo-Iranian	Balto-Slavic	Balto-Slavic	Balto-Slavic	Balto-Slavic	Balto-Slavic	Balto-Slavic	Balto-Slavic	Balto-Slavic	Balto-Slavic	Balto-Slavic	Balto-Slavic	Balto-Slavic	Balto-Slavic	Balto-Slavic	Balto-Slavic	Balto-Slavic	Balto-Slavic	Balto-Slavic	Balto-Slavic	Balto-Slavic	Balto-Slavic	Balto-Slavic	Balto-Slavic	Balto-Slavic	Balto-Slavic	Germanic	Germanic	Germanic	Germanic	Germanic	Germanic	Germanic	Germanic	Germanic	Germanic	Germanic	Germanic	Germanic	Germanic	Germanic	Germanic	Germanic	Germanic	Germanic	Germanic	Germanic	Italic	Italic	Italic	Italic	Italic	Italic	Italic	Italic	Italic	Italic	Italic	Italic	Italic	Italic	Italic	Italic	Italic	Italic	Italic	Italic	Italic	Celtic	Celtic	Celtic	Celtic	Celtic	Celtic	Celtic	Celtic	Celtic	Celtic	Celtic
#										Tocharian	Tocharian				Greek	Greek	Greek	Greek	Armenian	Armenian	Armenian	Armenian	Armenian		Iranian	Iranian	Iranian	Iranian	Iranian	Iranian	Iranian	Iranian	Iranian	Iranian	Iranian	Iranian	Iranian	Iranian	Iranian	Iranian	Iranian	Iranian	Iranian	Iranian	Iranian	Iranian	Iranian	Iranian	Iranian	Iranian	Iranian	Iranian	Iranian	Iranian	Iranian	Iranian	Iranian	Iranian	Iranian	Iranian	Iranian	Iranian	Iranian	Iranian	Iranian	Iranian	Iranian	Iranian	Iranian	Iranian	Nuristani-Dardic	Nuristani-Dardic	Nuristani-Dardic	Nuristani-Dardic	Nuristani-Dardic	Nuristani-Dardic	Indo-Aryan	Indo-Aryan	Indo-Aryan	Indo-Aryan	Indo-Aryan	Indo-Aryan	Indo-Aryan	Indo-Aryan	Indo-Aryan	Indo-Aryan	Indo-Aryan	Indo-Aryan	Indo-Aryan	Indo-Aryan	Indo-Aryan	Indo-Aryan	Indo-Aryan	Indo-Aryan	Indo-Aryan	Indo-Aryan	Slavic	Slavic	Slavic	Slavic	Slavic	Slavic	Slavic	Slavic	Slavic	Slavic	Slavic	Slavic	Slavic	Slavic	Slavic	Slavic	Slavic	Slavic	Slavic	Slavic	Slavic	Baltic	Baltic	Baltic	Baltic	Northern Germanic	Northern Germanic	Northern Germanic	Northern Germanic	Northern Germanic	Northern Germanic	Northern Germanic	Northern Germanic	Western Germanic	Western Germanic	Western Germanic	Western Germanic	Western Germanic	Western Germanic	Western Germanic	Western Germanic	Western Germanic	Western Germanic	Western Germanic	Western Germanic	Eastern Germanic	Osco-Umbrian	Osco-Umbrian	Romance	Romance	Romance	Romance	Romance	Romance	Romance	Romance	Romance	Romance	Romance	Romance	Romance	Romance	Romance	Romance	Romance	Romance	Romance	Continental Celtic	Insular Celtic	Insular Celtic	Insular Celtic	Insular Celtic	Insular Celtic	Insular Celtic	Insular Celtic	Insular Celtic	Insular Celtic	Insular Celtic
#																											"
"	West-Iranian	West-Iranian	West-Iranian	West-Iranian	West-Iranian	West-Iranian	West-Iranian	West-Iranian	West-Iranian	West-Iranian	West-Iranian	West-Iranian	West-Iranian	West-Iranian	West-Iranian	West-Iranian	West-Iranian	West-Iranian	West-Iranian	West-Iranian	West-Iranian	East-Iranian	East-Iranian	East-Iranian	East-Iranian	East-Iranian	East-Iranian	East-Iranian	East-Iranian	East-Iranian	East-Iranian	East-Iranian	East-Iranian	East-Iranian	East-Iranian	East-Iranian	East-Iranian	East-Iranian	East-Iranian	East-Iranian	East-Iranian	East-Iranian	East-Iranian	Nuristani	Nuristani	Nuristani	Dardic	Dardic	Dardic				Northwestern	Northwestern	Northwestern	Northwestern	Western	Western	Central		Northern	Eastern	Eastern	Eastern	Eastern	Eastern	Southern	Southern	Southern	Southern Slavic	Southern Slavic	Southern Slavic	Southern Slavic	Southern Slavic	Southern Slavic	Southern Slavic	Eastern Slavic	Eastern Slavic	Eastern Slavic	Eastern Slavic	Eastern Slavic	Eastern Slavic	Western Slavic	Western Slavic	Western Slavic	Western Slavic	Western Slavic	Western Slavic	Western Slavic	Western Slavic	Western Baltic	Eastern Baltic	Eastern Baltic	Eastern Baltic									Anglo-Frisian	Anglo-Frisian	Anglo-Frisian	Low Franconian	Low Franconian	Low Franconian	Low Franconian	High German									West-Romance	West-Romance	West-Romance	West-Romance	West-Romance	West-Romance	West-Romance	West-Romance	West-Romance	West-Romance	West-Romance	West-Romance	West-Romance	West-Romance	West-Romance	West-Romance	East-Romance	East-Romance		Brythonic	Brythonic	Brythonic	Brythonic	Brythonic	Brythonic	Goidelic	Goidelic	Goidelic	Goidelic
#				Hittite	Luwian	Lydian	Lycian	Palaic	Phrygian	Tocharian A	Tocharian B	Thracian	Illyrian	Albanian	Ancient Greek	Ancient Greek (Herodotus)	Greek	Greek IPA	Classical Armenian	Armenian List	Armenian	Armenian Mod	Eastern Armenian	Mitanni	Saka (Khotanese)	Saka (Tumshuqese)	Avesta	Old Persian	Middle Persian	Persian	Tajik	Median	Parthian	Zazaki	Kurdish	Gorani: Macho from Topzawa (Kurdistan-Iraq)	Gorani: Shabaki from Qahrawa	Gorani: Bajalani from Arpaîi (source: MacKenzie 1956)	Gorani: Hawrami from Byara	Northern Talysh (Lavandavili / Lankaroni)	Central Talysh (Taleshdulaei)	Southern Talysh (Khushabari / Shandermani)	Tati (Kelori / Geluzani)	Old Azari	Semnani	Gilaki	Mazandarani	Balochi	Pashto	Waziri	Yaghnobi	Sogdian	Khwarezmian	Wakhi	Ormuri: Logar	Ormuri:Kanigur	Parachi	Yidgha	Munji	Bactrian	Ishkashimi	Zebaki	Sanglechi	Shughni	Rushani	Sariqoli	Yazgulami	Iron (Ossetic)	Digor (Ossetic)	Ossetic	Kata/Kati	Kami	Wasi	Khowar	Kalasha(mun)	Kashmiri	Classical Sanskrit	Vedic Sanskrit	Urdu	Sindhi	Lahnda	Gypsi Gk	Punjabi St	Gujarati	Marwari	Hindi	Khaskura	Nepali	Bihari	Magahi	Assamese	Bengali	Oriya	Marathi	Sin(g)halese	Dhivehi (Maldivian)	Old Church Slavonic	Macedonian	Bulgarian	Slovenian	Slovenian P	Croatian	Serbo-Croatian	Russian	Russian P	Ukrainian	Ukrainian P	Byelorussian	Byelorussian P	Slovak	Slovak P	Czech	Czech E	Czech P	Polish	Lower Sorbian	Upper Sorbian	Old Prussian	Latvian	Lithuanian	Lithuanian O	Old Norse	Icelandic St	Faroese	Norwegian	Swedish	Swedich VI	Swedish Up	Danish	Old English	English	Frisian	Dutch List	Flemish	Afrikaans	Sranan	Old High German	German	Pennsylvania Dutch	Lëtzebuergesch	Schwyzerdütsch	Gothic	Oscan	Umbrian	Latin	Italian	Sardinian C	Sardinian L	Sardinian N	Catalan	Spanish	Brazilian	Portuguese St	French	French Creole C	French Creole D	Walloon	Provencal	Ladin	Romansch	Friulian	Rumanian	Vlach	Gaulisch	Cornish	Breton St	Breton List	Breton Se	Welsh C	Welsh N	Old Irish	Irish A	Irish B	Gaelic (Scots)
1	noun                 	I	**éǵh₂(om)  ; *me-	ūk, amm	(a)mu	amu (I), me (me)	emu, ẽmu,			näṣ	ñäś	asn		unë, mua	ἐγώ	egóː {ἐγώ}, eme- {ἐμε-}	εγώ	eˈɣo	es, is,	yes	ես	es	es; *ez; *men (Acc)		azu	azu	"azəm, mąm, azam, azem; Acc. ""mam"" "	mām, adam,	az, man	man ( مَن )	man			ez, min (oblique)	min, ez	min, emin	emin		min	az, men	az, men	az, men	a(z)	man	a	man		man	ze	ze	man	’zw		wuz, uz, wêz	az	az		zoh, zê	za, zê		az	az		(w)uz	az 	(w)az	az	ɐj, æzh	ɐz, æzh		uts	 'uz(e)		awa	a	boh, bu	asmad, ahám	asmad, ahám	mɛ̃	mã, ã(ũ),	mae	me	me	hu	mɛ̃	me, maein	m	ma	həm, mẽ,	həm ( हम )	mɒe	ami	mũ	mī	mama	aharen, ma	azŭ азъ	jac	az	jest	ja	ja	ja	ja ( я )	ja	ja	ja	ja	ja	ja	ja	já	ya	ja	ja	ja	ja	as	es, es,	aš, mano (Acc.)	as	ek	ég	eg	jeg	jag	jag, ja jag, ja	jag	jeg	ic	I	ik, ikke	ik	ik	ek, ekke	mi	ih, mih,	ich	ich	ech	i(g)	ik	íív	mehe	ego	io	deu	ego	jeo	jo	yo	eu	eu	je ( ʒə )	mwe	mwe	dji	ieu ( jew )	eau	jau	jo	eu	eo	mi	mi	me	me	me	fi	i, fi	-m-, mé,	me	mé	mi
2	noun                 	you	*túh₂	zīk, tu-, cik	tū, tī,	tu		tī		tu	tuwe			ti, ju	σύ	hûː-to-s {οὖτος} , e=kêy-n-o-s {ἐκεῖνος, κεῖνος} 	εσύ, εσείς (formal)	eˈsi, eˈsis	kʰez, dow,		du	du	du				θβąm, tūm,	tuvam, θuvām,	to	to/tu ( تُو )	tu			ti	tu, to	tu, etî	tu/etû	etci										thau	te	te		tγw		tu										tu, tōθ		tɛw		dy	du	dy	tʷi					tsah		tvám	t̪u	tũ	tu	tu	tu	tu	tũ	tu	t	timi, ta,	tõ(h), əhã,	t̪ʊ ( तु )	ti, tay, tumi, āpuni	tumi	tumɔ, to, apɔṇɔ-nkɔ,	tū	umba		ty тъі	ti	ti		ti	ti	ti	ti ( ты )	ty	ty	ty	ty	ty	ty	ty	ty	ti	ty	ty	ty	ty	toū	tu, tu,	tu	tu	Þú	þú	tú	du	du	du	du	du	þū	you (singular)	dû	je, gij,	gy, u,	jy, u,	joe	dū, dih,	du, Sie (formal)	du	du	du	þū	tiium	tiu, tiom	tu	tu	tui	tue	tue	tu	usted, tú,	tu, você,	tu	tu ( ty )	u w	u	ti	tu, te	tu	ti	tu	tu	tine	ti	ty, tʃi,	te	te	te	ti	ti	tú, -t-,	tu	tú	thu
3	noun                 	he, she, it		as	-as, apās	is, bi	-ẽ, ebñnẽ,			säm	su			ai	αὐτός		αυτός	afˈtos	na			na	na				hō	hauv(am)	an; oy; ho (P)	u	u, vay			o	ev(w)	ew	ew/îne	ew		ay	ay	ay						anh, i, chi,	de	agha		’γw		ya										yu, yid, yam,		yы/i		wyj	je	uy, uyj	iki					suh		sá	woʰ	hīv	o	ov	uh	e, te	u, o, bo,	yeh, voh,	u	tyo, so, u,	ī, o, sē,	ʊ ( उ )	xi, teõ,	se	ta	ha, to,	u		onŭ онъ, je- je-,	on, toj,	toj	on	on	on	on	on ( он )	on	vin	vin	en	jon	on	on	on	on	on	on	won	won	tāns	vin ̜š, vins,	jis	jis	hann	hann	hann	han	han	han	han	han	hē	he	hij, er,	hij	hy	hy	a, hem	er	er	er	hien	är	is	izic	erek	is	egli, lui	issu	ipse	isse	lo, ell,	él	ele	ele	il ( il )	i	i	i (before consonant), il (before vowel)	eu	el	el	lui	el	nesu		e:	eñ	hen	ean	efe	ef	é	se	e, sé, seisean,	e
4	noun                 	we	*wéy	wēs, anc-	ānza					was	wes			ne	ἡμεῖς	hǘd-oːr {ὕdωρ} , heː-mé- {ἡμεῖς} 	εμείς	eˈmis	mekʰ, mez,	menk	menk; mek (Old Armenian)	menk'	menkʿ		muhu, muho	muhu, muho	"vaēm, ahma, vayam; Acc. ""ahma"""	vayam	ama	mā ( ما )	mo			mā	em, me, êm-e	îme	ême/homan	hîme					ama					ma	muz(h); munga	mizh	moh	m’x, mn		suk	måx	måx		max	mox		mox, max			māš	mash	maš	mox	max, max	max, max	max, maxtae	imũ	im'u		spa	ábi; *asmad-	asi	vayám, Acc. asmá:n	vayám	həm	əsĩ	essa	amen	esi	ehme	mhe	hem, ham	hamiharu	hami	həmsəb	həmni ( हमनी ), həmni səb ( हमनी सब ),	āmi	amra	ame	āmhī, āpan	api	aharumen	my мъі	nie	nie	mi	mi	mi	mi	mi ( мы )	my	my	my	my	my	my	my	my	mi	my	my	my	my	mes	mẽs, mes,	mes	mes	vér	vid	vit	vi	vi	vi	vi	vi	wē	we	wy	wij	wy	ons	wi	unsih, wir,	wir	mier	mir	mir (mer)	weis			nos	noi	nosus	nos	nois	nosaltres	nosotros	nós	nós	nous ( nu )	nu	nu	nos	nous, nautre	nus	nus	nô, noaltris	noi	noi		nəj	ni	ni	ni	ni	ni	(s)ni / s[n]isni, -n-,	sinn	sinn, muid,	sinn
5	noun                 	you all	**yū	sumēs	ūnza(s)					yas	yes			ju, juve	ὑμεῖς		εσείς	eˈsis	dowkʰ, jez,	took		duk'	dukʿ				vō (encl.), yūjəm, ýâre, sarәd		ašma	šoma	šumo			šimā	ê-we, hîn, engo	šima	šime	ešma		šema	šema	šema	šema						tasi	tus, tose		šm’x		sust										tama		tamaš		šymax	sumax	cmax, cmaxtae	šo					tohi		yūyám	t̪ʊm	(t)ə̃vhĩ	tussa	tumen	tusi	teme	the	ap (formal), tum,	timiharu	timi-haru, tə̃-haru,	əhãsəb, tõh sabh	t̪ohəni səb ( तोहनी सब )	tomo(lāk), ta,	tumi	mane, tumɔmanɔ-nkɔ, apɔṇɔmanɔ-nkɔ,	tumhi, apen,	umbala		vy въі	vie	vie	je	vi	vi	vi	vi ( вы )	vy	ty	vy	vy	vy	vy	vy	vy	vi	vy	wy	wy	wy	ioūs	jũs, jus,	jūs	jus	(Þ)ér	thio	tit	dere	ni	ji	ni	i	gē	you (plural)	jy, jo, jim(me)		u, gy	julle, jul	oenoe	iuwih, ir,	ihr, Sie (formal)		dir	dir	jūs	uus		vōs	voi	bosatrus	vos	vois	vosaltres	vosotros, ustedes,	vocês, vós,	vós, vocês	vous ( vu )	zot	zot	vos	vous, vautre	vus	vus	vô, voaltris	voi	voi		w̥ej	c'hwi	c'houi	hui	chwi	chwi	-b-, sí,	sibh	sibh	sibh
6	noun                 	they		e	-ata, apinzi,		-ebtte, -ẽ,			cem	cey			ata, ato	αὐτοί, αὐταί, αὐτά		αυτοί	afˈti	nokʰa	anonk		nrank'	nrankʿ				tē		aweštan	ishan	onho			ē	e-wan-e	ewšan	ewšan, ôšan	êšan										ešan	duj, je	agha		’wy(h)		yust, haeiust										dād, wād				wydon	je-tɐ	udon	amki					tim		tḗ	woʰ	hī/ū	o	kola	o	eo, teo	bɛ, ɛ, iɳā,	ve, ye	uniharu	ti, tinihəru, unihəru,	osəb	ohəni ( ओहनी )	xihɒ̃t, tānō,	ora ora, taro,	semane	te, tyā, tī	ovhu, ohu		je- ѧ, oni oni,	tie, oni,	te	oni	oni	oni, one, ona	oni	o'ni ( они )	oni	vony	vony	jany	jany	oni, ony	oni	oni, ony, ona	oni	oni	oni	woni	woni	tennei	vin ̜-i, vini,	jie	jie	Þeir	their	teir	de	de	dam	de	de	hīe	they	hja, sy,	zij	zy	hulle, hul	dem	sie	sie	sie	si	si	eis	iusc		ei	essi, coloro,	issos	ipsos (m.pl.)	issos		ellos	eles	eles	ils, elles ( il, ɛl )	yo	yo	i (before consonant), il (before vowel)	eli	els	els m, ellas f	lôr	ele, ei,	aesti, aceli (fem)		i, gi, aga, ən dʒej	i, int	i, int	i, int	hwy	hwy	é	siad	siad	iad
7	noun                 	this	*kos, *koh₂, *kod	kās, ka-	zās	bi, es	ebe	ka-		säs	se			ky	ὅdε, ἥdε, τόdε	uːr-éː {οὐρή} 	αυτό	afˈto	ays	ays	³Ûë	ays	ays				aēm	iyam, hauv,	ed, em, in	in ( اين )	in, xamin				ev, em(v)-e	îne	î											ham-eš	da, daga	dai, da, dagha		’yd		yem, haeiem						ei(i)o, eido (Greco-Bactrian script)											enɪ					yih, ath,		ayám	jeʰ	ihō	e	kova	e	a	o	yeh	yo	yo	i, ehī,	i ( ई )	eõ, i(ye), e,	eta	e(iṭa)	hā, hī, he	mee		ovŭ овъ, sĭ сь,	oboj	tova	tu	ta	ovaj, ova, ovo	ovaj, taj (depending on the location of object and of speaker and listener)	etot ( этот )	etot	cej, cja, ce	cej	heta	hety	ten, ta, to	ten	toto	toto	ten	ten, to,	ten	ton	schis	sis, šis,	šis, šitas	sis	Þessi, sjá,	þessi	hetta	denne, dette	den, det	a hana	den har	denne, dette	þēs	this	dy, dit	deze, dit	dit, deze	die, dit, nierdie	disi, di	dese	dieses	daiir (m.), die (f.), des (n.)	dëst	dä/die/das	sa	ekík	eso	hic, hoc,	questo	kustu	custu	kustu	aquest	este	este, isto,	isto	ceci ( səsi )	sa	sa	couchal	co, aco, aquel,	quaist, quist	quest m, questa f	chest	acesta	aestu	sinde	hebma, ma,	an...-man	an dra-man, kement-man	en...-men	hwn	hwn (masc.), hon (fem.), hyn (pl)	so / sa	so	an..s(e)o	an...seo
8	noun                 	that	**só, *séh₂, *tód	apās, aba-	apās			apa-		säm	samp, su,			që, i cili, ai	ἐκεῖνος	né-oː {νέω} 	εκείνο	eˈcino	ayn	ayt		ayn	ayn				hō	ava	an; oy	ān ( آن ), un	on				ew	ane	û											an	haga, huga	agha, hagha		xw		ya										yā				wusy	ječi	ucy	iki					ath, tih,		sá	woʰ	hū/ō, sō, uhā,	o	kodova	o	pelu	bo	voh	tio	u, tyo,	je, o,	ʊ ( ऊ )	teõ, tẽwe, h̰i(ye), xeito, au	seta, ota	se(iṭa)	to, tī, te	oyə, ee, arə, aka		onŭ onŭ, tŭ тъ, je- je-,	toa, onoj,	onova	tisto	tisti	taj, ta, to	taj, onaj (depending on the location of object and of speaker and listener)	tot ( тот )	tot	toj, ta, te	toj	hety	toj	ten, ta, to	onen	onen, ktery, tamto,	to	onen	tamten, tamto,	won	won	stas	tas, tas,	tas	tas	Þat, sá,	hinn, thessi, thetta,	hin, tann,	den, det	denne, denna	a dana	att	den, det	sē	that	dat	die, dat, gene	dat, die	dat	dati	der	jenes	asz	dat	dä/die/das	sa	úlleis	uru, ulu,	illud	quel	kuddu	cuddu	kussu	aquiex, aquell,	aquel, ese,	aquilo	aquilo	cela ( səla )	sa	sa	coula	aquest, esto	less, quel,	quel m, quella f	chel	acela	acel		na, an…se, hen,	an...-se	an dra-ze, kement-se	en...-se	hwnna	hwnnw (masc.), honno (fem.), hynny (plural)	sin	san	an ... sin	an...siud, an...sin,
9	noun                 	here		kā	zāwi(n)		ebei			tṣaṃ	tane			këtu	ἔνθα, ἐνθάdε, ἐνταῦθα		εdώ	eˈdo	ast	hos		aysteġ	aysteł				ida	idā	edar	inja (  )	injo, dar ni co, ni co			injā; nāzā, tiyā	êre, vir													edha	delta, dale	dele, dolata		’md		drem, hadrem, yem, yaei,						malo				arēd		ɛwd		am	ami	am						yor, yutu,		ihá	jəhɑ̃	(h)itē	ittha	kate	etthe	ehi	əʈʈhɛ	yeha	yahan	yaha, yata,	eta, emhar,	ĩhɑ ( इंहा )	iyāt	exane	eṭhi	ithe, yethe	metana, mehee,		sĭde сьдє,  овъдє,	ovdeka, ovde, tuka, havaka	tuk	tukaj	zde	ovdje	ovde	zdʲesʲ ( здесь )	zdes	tut, os'tut	tut	tut, tutaka	tut	sem, tu,	tu	zde	tu, tadi, sem,	zde	tu(taj)	tu	tu	schai	te, šeĩt, seit,	čia, šičia, čionai	cia, sicia	hér	hér	her	her	här	har, hena henan	har	her	hēr	here	hjir	hier	hier	hier	dia, diaso	hier	hier	haiir	hei	hie	hēr			hic	qui, qua	innoi	inoghe	inokke	ensa, aqui,	acá, aqui,	aqui	aqui	ici ( isi )	esit, isi	isi	chal	eici, cai	tscho, acco / acqui, qui	qua	ca, chi, culì, chenti	incoace, aici,	awa		dev, omma,	amañ	aman, du-man	amen	yma	yma	sund	annso	anseo	an seo
10	noun                 	there	IE *ebho- (that)	apiya		iv, ebad				tmaṃ	tane, omp,			atje, aty, në atë çështje	ἐκεῖ		εκεί	eˈci	and	hon		aynteġ	aynteł					avadā	anoh, anoy	unja	onjo, dar on co			owrā	ewê(ta)													odha	halta	wolata		’wc’		dra, hudra, tra, hutra, tret, dret										yamand, yamard		ы/ům, wod, mod, dod,		wym	womi	um						tor, totu		tátra	wəhɑ̃	tithe, (h)utē,	uttha	kote	otthe	tya	uʈʈhɛ	veha	utha	tyaha, uta,	omhar, ota, ohiṭhām, tatau,	ʊhɑ̃ ( उंहा )	tāt(e)	oxane	se(i)ṭhi	tethe, titha	etana		 онъдє, tu тѹ,	tamy	tam	tom	tamo	tamo	tamo	tam ( там )	tam	tam, tudy, os', tut	tam	tam	tam	tam	tam	tam	tam	tam	tam	tam	tam	stwen	tùr, tur,	ten, tenai	tenai	Þar	thar(na)	har	der	där	dar, dena denan	dar	der	þǣr	there	der	daar, aldaar	daer	daar	janda, jandaso	dār	dort	es	do	dört	þar	ifei	eruk, ife, ef,	ibi, illīc,	là, colà, lì	innia	inni	in kue	allà, aqui,	ahí, alla,	ai	aí, alli, acola,	là ( la )	la	la	la	la, cai, sian	acqui / allo, quander / qui	là	là, culà	acolo	aklo		ena	aze	aze (close), ahont (far)	aze	yna	ywo, acw	tall	annsan	ansin	an sin, an siud,
