विश्व	adjective
विश्व	noun
विश्व	noun
अ	interjection
अ	pronoun
आ	adverb
आ	preposition
ओ	interjection
क	pronoun
क	noun
क	noun
ग	adjective
घ	particle
च	conjunction
ज	noun
ज	adjective
ज	noun
ज	adjective
न	particle
कमल	noun
कमल	adjective
साम्य	noun
बुद्ध	adjective
बुद्ध	noun
वृक्ष	noun
शलभ	noun
तृण	noun
आसन	noun
अहम्	pronoun
संस्कृत	adjective
संस्कृत	noun
संस्कृत	noun
समुद्र	noun
पलक	noun
तरंग	noun
तीर	noun
ॐ	particle
वन	noun
संधि	adjective
संधि	noun
गज	noun
यदि	conjunction
गृह	noun
गृह	noun
तर्हि	adverb
सह	noun
सह	adjective
सह	noun
सह	noun
मेघ	noun
आकाश	noun
मूर्ख	adjective
मूर्ख	noun
वली	noun
मधुर	adjective
मधुर	noun
संस्कृतं	noun
स्वस्तिक	noun
स्वस्तिक	noun
शब्दकोश	noun
मुक्ति	noun
सूनु	noun
सूनु	noun
सूनु	noun
सूनु	noun
अनुवाद	noun
अनुराग	noun
आद	adjective
आद	noun
देवता	noun
ईश्वर	noun
फल	noun
फल	noun
वस्तु	noun
वस्तु	noun
भारत	adjective
भारत	noun
भारत	noun
एक	numeral
एक	adjective
एक	noun
एक	noun
काला	noun
कृष्ण	adjective
कृष्ण	noun
कृष्ण	noun
श्वेत	adjective
मातृ	noun
अग्नि	noun
कपोत	noun
गुजराती	adjective
रयि	adjective
रयि	noun
दर्पण	noun
घृणा	noun
ग्रह	noun
ताम्र	noun
भाषा	noun
बीज	noun
सर्व	adjective
देश	noun
जन	adjective
जन	noun
मत्स्य	noun
खादति	verb
तद्	pronoun
तद्	noun
तद्	adverb
काव्य	adjective
काव्य	noun
काव्य	noun
अश्व	noun
आराम	noun
अभाव	noun
विदवन	noun
राजा	noun
प्रिय	adjective
प्राण	noun
पिता	noun
नित्य	adjective
नित्य	adverb
नित्य	adjective
आढ्य	adjective
आदि	noun
अहिंसा	noun
अमृत	adjective
अमृत	noun
ज्ञान	noun
हर्ष	noun
द्वार	noun
दया	noun
देह	noun
ब्राह्मि	adjective
बुद्धि	noun
सुख	adjective
सुख	noun
सुख	noun
सूर्य	noun
सूर्य	adjective
तामस	adjective
अधर्म	noun
अभय	noun
अनेक	adjective
धृत	adjective
दोष	noun
कार्य	adjective
कार्य	noun
क्षेत्र	noun
मान	noun
नियम	noun
ह्री	noun
समाधि	noun
ध्यान	noun
यम	noun
यम	adjective
देव	adjective
देव	noun
पण्डित	adjective
पण्डित	noun
दुःख	noun
दुःख	adjective
प्रयत्न	noun
संस्कार	noun
स्नेह	noun
गुरुत्व	noun
विभाग	noun
संयोग	noun
परिमाण	noun
स्पर्श	noun
रूप	noun
शब्द	noun
इन	noun
इन	adjective
वे	noun
य	noun
सोमवार	noun
अपि	preposition
नमस्ते	interjection
दूत	noun
आवास	noun
२	numeral
३	numeral
४	numeral
५	numeral
६	numeral
ल	noun
स	noun
स	noun
स	noun
स	noun
स	adjective
स	pronoun
अद्वैत	adjective
अद्वैत	noun
भूगोल	noun
आम	adjective
मूत्र	noun
ताली	noun
ताला	noun
तुला	noun
नाभि	noun
डकार	noun
दीपिका	noun
सौम्य	adjective
पुरुष	noun
स्त्री	noun
पशु	noun
खनिज	noun
मनुष्य	adjective
मनुष्य	noun
मस्तिष्क	noun
शरीर	noun
तन	noun
आत्मा	noun
इच्छा	noun
सत्य	adjective
सत्य	noun
असत्य	adjective
असत्य	noun
चेतना	noun
माता	noun
पति	noun
पति	noun
पत्नी	noun
साहित्य	noun
रोटी	noun
खाद्य	noun
खाद्य	noun
खाद्य	adjective
नदी	noun
पर्वत	noun
पर्वत	adjective
इतिहास	noun
युग	noun
गणित	noun
खेल	adjective
सात	adjective
सात	noun
नौ	noun
विशेषण	adjective
विशेषण	noun
धर्म	noun
वैज्ञानिक	adjective
आचार्य	noun
कवि	noun
कवि	adjective
चिकित्सक	noun
ज्योतिष	noun
ज्योतिष	noun
युद्ध	adjective
युद्ध	noun
युद्ध	noun
कला	noun
संगीत	adjective
संगीत	noun
परमाणु	noun
गति	noun
वेग	noun
समय	noun
बल	noun
बल	adjective
बल	noun
बल	noun
ऊर्जा	noun
द्रव्य	adjective
द्रव्य	noun
द्रव्य	noun
विज्ञान	noun
कीट	noun
सर्प	adjective
सर्प	noun
सर्प	noun
पृथ्वी	noun
शुक्र	adjective
शुक्र	noun
शुक्र	noun
गुरु	adjective
गुरु	noun
ब्रह्माण्ड	noun
ब्रह्माण्ड	adjective
हीरा	noun
हिम	noun
हिम	noun
हिम	adjective
लेखन	noun
पाल	noun
चक्र	noun
पुल	adjective
चक्रवात	noun
सिंह	noun
गरुड	noun
अणु	noun
अणु	adjective
दूरदर्शन	noun
दूरदर्शन	adjective
दूरभाष	noun
संगणक	noun
संख्या	noun
गण	noun
हृदय	noun
हृदय	adjective
योनि	noun
शिश्न	noun
स्तन	noun
मस्तक	noun
अंश	noun
दूर	adjective
दूर	noun
विशाल	adjective
विशाल	noun
विशाल	noun
शीघ्र	adjective
शीघ्र	noun
युवा	noun
काम	noun
अकाल	adjective
