livre	verb	livrer
pond	verb	pondre
pies	noun	pie
minute	verb	minuter
trade	verb	trader
adjective	adjective	adjectif
substantive	adjective	substantif
merchandise	verb	merchandiser
abada	verb	abader
abdicative	adjective	abdicatif
abdominales	adjective	abdominal
abhorrent	verb	abhorrer
abjure	verb	abjurer
ablative	adjective	ablatif
abluent	verb	abluer
abortive	adjective	abortif
abrase	verb	abraser
abrasive	adjective	abrasif
abrogative	adjective	abrogatif
abscond	verb	abscondre
lente	adjective	lent
été	verb	être
été	verb	aller
abstersive	adjective	abstersif
abstractive	adjective	abstractif
abstruse	adjective	abstrus
abusive	adjective	abusif
accipitrine	adjective	accipitrin
acclimate	verb	acclimater
accolade	verb	accolader
o	letter	o
i	letter	i
tables	noun	table
tables	verb	tabler
point	verb	poindre
qualitative	adjective	qualitatif
transitive	adjective	transitif
flute	noun	flûte
philippines	noun	Philippine
but	verb	boire
consent	verb	consentir
comma	verb	commer
colon	noun	côlon
angla	verb	angler
love	verb	lover
indice	verb	indicer
abuse	verb	abuser
accusative	adjective	accusatif
accuse	verb	accuser
ache	letter	ache
close	adjective	clos
close	verb	clore
banana	verb	bananer
cube	verb	cuber
pi	conjunction	pis
x	letter	X
percent	verb	percer
yak	noun	yack
lama	verb	lamer
indicative	adjective	indicatif
affirmative	adjective	affirmatif
dative	adjective	datif
infinitive	adjective	infinitif
copula	verb	copuler
masculine	adjective	masculin
nominative	adjective	nominatif
future	adjective	futur
superlative	adjective	superlatif
comparative	adjective	comparatif
as	verb	avoir
attributive	adjective	attributif
adore	verb	adorer
parent	verb	parer
parents	noun	parent
quadruple	verb	quadrupler
rue	verb	ruer
mine	verb	miner
bisque	verb	bisquer
azure	verb	azurer
chartreuse	adjective	chartreux
chocolate	verb	chocolater
finale	adjective	final
update	verb	updater
khaki	adjective	kaki
ultramarine	adjective	ultramarin
tortilla	verb	tortiller
carmine	verb	carminer
marina	verb	mariner
ai	verb	avoir
ans	noun	an
bals	noun	bal
bat	verb	battre
vers	noun	ver
verres	noun	verre
verts	noun	vert
gracias	verb	gracier
gracia	verb	gracier
cadre	verb	cadrer
translate	verb	translater
lampa	verb	lamper
remonta	verb	remonter
avenue	adjective	avenu
sale	verb	saler
rata	verb	rater
force	verb	forcer
distance	verb	distancer
unit	verb	unir
meringue	verb	meringuer
arts	noun	art
arise	verb	ariser
dissociative	adjective	dissociatif
came	verb	camer
drive	verb	driver
blonde	adjective	blond
fit	verb	faire
gave	verb	gaver
abattis	verb	abattre
lie	verb	lier
lit	verb	lire
met	verb	mettre
distend	verb	distendre
camera	verb	camer
attend	verb	attendre
put	verb	pouvoir
quit	verb	quérir
ride	verb	rider
rode	verb	roder
sent	verb	sentir
diminutive	adjective	diminutif
dupe	verb	duper
volatile	adjective	volatil
brusque	verb	brusquer
cause	verb	causer
change	verb	changer
balance	verb	balancer
care	verb	carer
fricative	adjective	fricatif
impose	verb	imposer
vole	verb	voler
plate	adjective	plat
dialogue	verb	dialoguer
condense	verb	condenser
hospital	noun	hôpital
vomit	verb	vomir
flame	verb	flamer
matter	verb	mater
